kb_id	mention_id	root_uid
NILE04495	EMIC0015N98.000747	IC0015N98
80000304	EMIC0015N98.000802	IC0015N98
NILE04494	EMIC0015N98.000815	IC0015N98
NILE04494	EMIC0015N98.000828	IC0015N98
NILE04708	EMIC0015N98.000841	IC0015N98
80000303	EMIC0015NBG.000157	IC0015NBG
NILE04497	EMIC0015NBG.000170	IC0015NBG
80000360	EMIC0015NBG.000311	IC0015NBG
NILE06003	EMIC0015NBG.000324	IC0015NBG
NILE06004	EMIC0015NBG.000418	IC0015NBG
NILE06005	EMIC0015NBG.000431	IC0015NBG
80000083	EMIC0015NBG.000833	IC0015NBG
NILE04499	EMIC0015NBG.000846	IC0015NBG
80000306	EMIC0015NBG.000880	IC0015NBG
NILE04499	EMIC0015NBG.000893	IC0015NBG
80000306	EMIC0015NBG.000927	IC0015NBG
80000083	EMIC0015NBG.000940	IC0015NBG
80000083	EMIC0015NBG.001303	IC0015NBG
NILE04501	EMIC0015NBG.001316	IC0015NBG
80000307	EMIC0015NBG.001504	IC0015NBG
NILE06016	EMIC0015NBG.001517	IC0015NBG
80000075	EMIC0015NBG.001752	IC0015NBG
NILE04502	EMIC0015NGX.000118	IC0015NGX
NILE04481	EMIC0015NGX.000131	IC0015NGX
NILE06017	EMIC0015NGX.000212	IC0015NGX
80000133	EMIC0015NGX.000225	IC0015NGX
80000073	EMIC0015NGX.000259	IC0015NGX
80000133	EMIC0015NGX.000272	IC0015NGX
698740|80000036	EMIC0015NGX.000306	IC0015NGX
80000073	EMIC0015NGX.000319	IC0015NGX
80000360	EMIC0015PQS.000144	IC0015PQS
NILE04503	EMIC0015PQS.000157	IC0015PQS
80000303	EMIC0015PQS.000191	IC0015PQS
NILE04503	EMIC0015PQS.000204	IC0015PQS
80000303	EMIC0015PQS.000444	IC0015PQS
80000003	EMIC0015PQS.000457	IC0015PQS
80000073	EMIC0015PQS.000624	IC0015PQS
NILE06020	EMIC0015PQS.000778	IC0015PQS
NILE04481	EMIC0015PQS.000791	IC0015PQS
NILE04509	EMIC0015QES.000024	IC0015QES
NILE06021	EMIC0015QES.000037	IC0015QES
80000303	EMIC0015QES.000131	IC0015QES
NILE06022	EMIC0015QES.000144	IC0015QES
NILE04510	EMIC0015QES.000212	IC0015QES
80000374	EMIC0015QES.000246	IC0015QES
NILE04510	EMIC0015QES.000259	IC0015QES
80000306	EMIC0015QES.000272	IC0015QES
NILE04510	EMIC0015QES.000285	IC0015QES
690791|80000032	EMIC0015QES.000319	IC0015QES
NILE04510	EMIC0015QES.000332	IC0015QES
80000303	EMIC0015QES.000990	IC0015QES
NILE04514	EMIC0015QES.001003	IC0015QES
NILE04512	EMIC0015QES.000670	IC0015QES
NILE04208	EMIC0015QES.000683	IC0015QES
NILE04514	EMIC0015QES.000964	IC0015QES
NILE06026	EMIC0015QES.000977	IC0015QES
80000303	EMIC0015QES.001225	IC0015QES
NILE04516	EMIC0015QES.001238	IC0015QES
80000360	EMIC0015QES.001199	IC0015QES
NILE04517	EMIC0015QES.001212	IC0015QES
NILE06027	EMIC0015RNR.000298	IC0015RNR
NILE06028	EMIC0015RNR.000311	IC0015RNR
80000083	EMIC0015RNR.000666	IC0015RNR
80000083	EMIC0015RNR.000679	IC0015RNR
NILE06036	EMIC0015RNR.000786	IC0015RNR
NILE04520	EMIC0015RNR.000799	IC0015RNR
80000302	EMIC0015RNR.000833	IC0015RNR
NILE04520	EMIC0015RNR.000846	IC0015RNR
80000083	EMIC0015RNR.000880	IC0015RNR
NILE04519	EMIC0015RNR.000893	IC0015RNR
NILE06037	EMIC0015RNR.000927	IC0015RNR
NILE04519	EMIC0015RNR.000940	IC0015RNR
698740|80000036	EMIC0016576.000123	IC0016576
NILE06041	EMIC0016576.000136	IC0016576
80000358	EMIC0016576.000217	IC0016576
NILE04523	EMIC0016576.000230	IC0016576
NILE04525	EMIC0016576.000864	IC0016576
NILE06055	EMIC0016576.001005	IC0016576
NILE06056	EMIC0016576.001018	IC0016576
NILE04530	EMIC0016576.001352	IC0016576
80000303	EMIC0016576.001459	IC0016576
NILE04530	EMIC0016576.001472	IC0016576
80000063	EMIC0016576.001579	IC0016576
80000305	EMIC0016576.001660	IC0016576
NILE06060	EMIC0016576.001673	IC0016576
80000304	EMIC001658T.000196	IC001658T
NILE06061	EMIC001658T.000209	IC001658T
80000130	EMIC001658T.000243	IC001658T
NILE06062	EMIC001658T.000256	IC001658T
80000063	EMIC001659U.000084	IC001659U
NILE04533	EMIC001659U.000097	IC001659U
NILE04538	EMIC001659U.000405	IC001659U
NILE04489	EMIC001659U.000418	IC001659U
NILE04533	EMIC001659U.000452	IC001659U
80000303	EMIC001659U.000499	IC001659U
NILE04538	EMIC001659U.000512	IC001659U
80000360	EMIC001659U.000546	IC001659U
NILE06065	EMIC001659U.000559	IC001659U
80000305	EMIC001659U.000593	IC001659U
NILE04536	EMIC001659U.000606	IC001659U
NILE04539	EMIC001659U.000867	IC001659U
6252001|80000038	EMIC00165AW.000160	IC00165AW
6695072|80000034	EMIC00165AW.000306	IC00165AW
2017370|80000055	EMIC00165AW.000465	IC00165AW
80000084	EMIC00165AW.000478	IC00165AW
80000305	EMIC00165AW.000593	IC00165AW
NILE04541	EMIC00165AW.000606	IC00165AW
690791|80000032	EMIC00165AW.000713	IC00165AW
NILE04545	EMIC00165AW.000726	IC00165AW
80000374	EMIC00165AW.000760	IC00165AW
NILE04545	EMIC00165AW.000773	IC00165AW
2017370|80000055	EMIC00165AW.000807	IC00165AW
NILE06071	EMIC00165AW.000820	IC00165AW
80000306	EMIC0015PTV.000170	IC0015PTV
NILE04666	EMIC0015PTV.000183	IC0015PTV
80000063	EMIC0015PTV.000217	IC0015PTV
NILE04667	EMIC0015PTV.000230	IC0015PTV
690791|80000032	EMIC0015PTV.000264	IC0015PTV
80000063	EMIC0015PTV.000277	IC0015PTV
80000303	EMIC0015PTV.000311	IC0015PTV
NILE04668	EMIC0015PTV.000324	IC0015PTV
80000307	EMIC0015PTV.000358	IC0015PTV
NILE04668	EMIC0015PTV.000371	IC0015PTV
NILE04669	EMIC0015PTV.000452	IC0015PTV
NILE06500	EMIC0015PTV.000465	IC0015PTV
NILE06502	EMIC0015PTV.000559	IC0015PTV
NILE04670	EMIC0015PTV.000572	IC0015PTV
2017370|80000055	EMIC0015PTV.000606	IC0015PTV
80000360	EMIC0015PTV.001034	IC0015PTV
NILE04674	EMIC0015PTV.001047	IC0015PTV
80000304	EMIC0015PTV.001081	IC0015PTV
NILE04674	EMIC0015PTV.001094	IC0015PTV
NILE06506	EMIC0015PTV.001188	IC0015PTV
80000003	EMIC0015PTV.001201	IC0015PTV
NILE06510	EMIC0015PTV.001754	IC0015PTV
80000073	EMIC0015PTV.001801	IC0015PTV
NILE06511	EMIC0015PTV.001835	IC0015PTV
80000078	EMIC0015PTV.001942	IC0015PTV
NILE06513	EMIC0015PTV.001955	IC0015PTV
690791|80000032	EMIC0015PTV.001989	IC0015PTV
80000078	EMIC0015PTV.002002	IC0015PTV
NILE06514	EMIC0015PTV.002036	IC0015PTV
NILE04678	EMIC0015PTV.002096	IC0015PTV
80000303	EMIC0015PTV.002177	IC0015PTV
NILE04679	EMIC0015PTV.002190	IC0015PTV
NILE06515	EMIC0015PTV.002305	IC0015PTV
NILE06516	EMIC0015PTV.002318	IC0015PTV
80000083	EMIC0015PTV.002352	IC0015PTV
NILE06517	EMIC0015PTV.002365	IC0015PTV
80000008	EMIC0015PTV.002399	IC0015PTV
NILE06518	EMIC0015PTV.002412	IC0015PTV
80000083	EMIC0015PTV.002569	IC0015PTV
NILE04681	EMIC0015PTV.002582	IC0015PTV
80000083	EMIC0015PTV.002595	IC0015PTV
NILE04681	EMIC0015PTV.002608	IC0015PTV
NILE06519	EMIC0015PTV.002783	IC0015PTV
NILE04684	EMIC0015PTV.002963	IC0015PTV
NILE04684	EMIC0015PTV.003010	IC0015PTV
80000003	EMIC0015PTV.003117	IC0015PTV
NILE04685	EMIC0015PTV.003130	IC0015PTV
80000303	EMIC0015PTV.003164	IC0015PTV
NILE04685	EMIC0015PTV.003177	IC0015PTV
NILE06525	EMIC0015PTV.003271	IC0015PTV
NILE04466	EMIC0015PTV.003284	IC0015PTV
NILE06526	EMIC0015PTV.003412	IC0015PTV
NILE04686	EMIC0015PTV.003425	IC0015PTV
NILE04686	EMIC0015PTV.003459	IC0015PTV
NILE04687	EMIC0015PTV.003472	IC0015PTV
NILE06527	EMIC0015PTV.003506	IC0015PTV
NILE04687	EMIC0015PTV.003519	IC0015PTV
80000075	EMIC0015PTV.003553	IC0015PTV
NILE06528	EMIC0015PTV.003566	IC0015PTV
NILE06529	EMIC0015PTV.003600	IC0015PTV
858911|80000037	EMIC0015PTV.003801	IC0015PTV
NILE04689	EMIC0015PTV.003814	IC0015PTV
2017370|80000055	EMIC0015PTV.003848	IC0015PTV
NILE04689	EMIC0015PTV.003861	IC0015PTV
80000073	EMIC0015PTV.003908	IC0015PTV
80000073	EMIC0015PTV.003942	IC0015PTV
NILE04690	EMIC0015PTV.004036	IC0015PTV
80000316	EMIC0015PTV.004049	IC0015PTV
NILE04678	EMIC0015PTV.004083	IC0015PTV
80000319	EMIC0015PTV.004096	IC0015PTV
80000008	EMIC0015PTV.004198	IC0015PTV
NILE04691	EMIC0015PTV.004211	IC0015PTV
80000008	EMIC0015PTV.005080	IC0015PTV
NILE04694	EMIC0015PTV.005093	IC0015PTV
80000008	EMIC0015PTV.005127	IC0015PTV
80000008	EMIC0015PTV.005140	IC0015PTV
NILE04695	EMIC0015PTV.005200	IC0015PTV
80000316	EMIC0015PTV.005213	IC0015PTV
80000075	EMIC0015LS0.000178	IC0015LS0
NILE06540	EMIC0015LS0.000191	IC0015LS0
NILE06549	EMIC0015NIQ.000144	IC0015NIQ
NILE04481	EMIC0015NIQ.000157	IC0015NIQ
NILE04698	EMIC0015NIQ.000191	IC0015NIQ
NILE06550	EMIC0015NIQ.000204	IC0015NIQ
80000069	EMIC0015NIQ.000311	IC0015NIQ
30004991|80000164	EMIC0015NIQ.000358	IC0015NIQ
NILE06551	EMIC0015NIQ.000405	IC0015NIQ
30004991|80000164	EMIC0015NIQ.000418	IC0015NIQ
NILE04700	EMIC0015NIQ.000512	IC0015NIQ
NILE04699	EMIC0015NIQ.000525	IC0015NIQ
NILE06554	EMIC0015NIQ.000559	IC0015NIQ
NILE06555	EMIC0015NIQ.000572	IC0015NIQ
690791|80000032	EMIC0015NIQ.000833	IC0015NIQ
NILE06557	EMIC0015NIQ.000846	IC0015NIQ
2017370|80000055	EMIC0015NIQ.000880	IC0015NIQ
NILE04702	EMIC0015NIQ.000893	IC0015NIQ
80000303	EMIC0015NIQ.000927	IC0015NIQ
NILE04702	EMIC0015NIQ.000940	IC0015NIQ
698740|80000036	EMIC0015NIQ.000974	IC0015NIQ
80000008	EMIC0015NIQ.000987	IC0015NIQ
80000305	EMIC0015NIQ.001068	IC0015NIQ
NILE06559	EMIC0015NIQ.001081	IC0015NIQ
690791|80000032	EMIC0015NIQ.001209	IC0015NIQ
80000063	EMIC0015NIQ.001222	IC0015NIQ
80000304	EMIC0015NIQ.001256	IC0015NIQ
80000063	EMIC0015NIQ.001269	IC0015NIQ
NILE06560	EMIC0015NIQ.001303	IC0015NIQ
NILE06561	EMIC0015NIQ.001350	IC0015NIQ
80000008	EMIC0015NIQ.001397	IC0015NIQ
NILE04704	EMIC0015NIQ.001410	IC0015NIQ
80000359	EMIC0015NIQ.001444	IC0015NIQ
NILE04704	EMIC0015NIQ.001457	IC0015NIQ
NILE06563	EMIC0015NIQ.001585	IC0015NIQ
NILE04481	EMIC0015NIQ.001598	IC0015NIQ
80000302	EMIC0015NIQ.001773	IC0015NIQ
NILE04707	EMIC0015NIQ.001786	IC0015NIQ
80000302	EMIC0015NIQ.001867	IC0015NIQ
NILE04707	EMIC0015NIQ.001880	IC0015NIQ
80000304	EMIC0015NIQ.002008	IC0015NIQ
NILE06565	EMIC0015NIQ.002021	IC0015NIQ
NILE06568	EMIC0015NIQ.002162	IC0015NIQ
NILE04708	EMIC0015NIQ.002175	IC0015NIQ
NILE06570	EMIC0015NIQ.002303	IC0015NIQ
NILE04710	EMIC0015NIQ.002316	IC0015NIQ
NILE06571	EMIC0015NIQ.002350	IC0015NIQ
NILE04710	EMIC0015NIQ.002363	IC0015NIQ
NILE04779	EMIC001659G.000473	IC001659G
NILE04712	EMIC001659G.000486	IC001659G
80000008	EMIC001659G.000614	IC001659G
NILE04714	EMIC001659G.000627	IC001659G
80000008	EMIC0015LQN.003379	IC0015LQN
NILE06630	EMIC0015LQN.003392	IC0015LQN
NILE06632	EMIC0015LQN.003708	IC0015LQN
NILE06633	EMIC0015LQN.003721	IC0015LQN
NILE04726	EMIC0015LQN.003969	IC0015LQN
NILE06636	EMIC0015LQN.003982	IC0015LQN
NILE04726	EMIC0015LQN.004016	IC0015LQN
NILE06637	EMIC0015LQN.004029	IC0015LQN
NILE06638	EMIC0015LQN.004063	IC0015LQN
NILE06639	EMIC0015LQN.004076	IC0015LQN
NILE06640	EMIC0015LQN.004157	IC0015LQN
NILE06641	EMIC0015LQN.004170	IC0015LQN
698740|80000036	EMIC0015LMY.000225	IC0015LMY
80000004	EMIC0015LMY.000238	IC0015LMY
698740|80000036	EMIC0015LMY.000512	IC0015LMY
80000008	EMIC0015LMY.000525	IC0015LMY
NILE04730	EMIC0015LMY.001172	IC0015LMY
NILE06647	EMIC0015LMY.001185	IC0015LMY
80000130	EMIC0015LMY.001373	IC0015LMY
NILE06649	EMIC0015LMY.001386	IC0015LMY
80000008	EMIC0015LMY.001488	IC0015LMY
80000130	EMIC0015LMY.001501	IC0015LMY
NILE06650	EMIC0015LMY.001462	IC0015LMY
NILE06651	EMIC0015LMY.001475	IC0015LMY
80000008	EMIC0015LMY.001535	IC0015LMY
NILE06652	EMIC0015LMY.001548	IC0015LMY
NILE04727	EMIC0015LMY.002229	IC0015LMY
80000008	EMIC0015LMY.002242	IC0015LMY
NILE04730	EMIC0015LMY.002310	IC0015LMY
NILE04489	EMIC0015LMY.002323	IC0015LMY
80000073	EMIC0015LMY.002652	IC0015LMY
80000073	EMIC0015LMY.004937	IC0015LMY
80000004	EMIC0015LMY.003229	IC0015LMY
698740|80000036	EMIC0015LMY.003242	IC0015LMY
80000303	EMIC0015LMY.004477	IC0015LMY
NILE04727	EMIC0015LMY.004490	IC0015LMY
80000360	EMIC0015LMY.004550	IC0015LMY
NILE04728	EMIC0015LMY.004563	IC0015LMY
80000303	EMIC0015LMY.004657	IC0015LMY
NILE04732	EMIC0015LMY.004670	IC0015LMY
698740|80000036	EMIC0015LMY.004977	IC0015LMY
80000004	EMIC0015LMY.004990	IC0015LMY
698740|80000036	EMIC0015LMY.005024	IC0015LMY
80000008	EMIC0015LMY.005037	IC0015LMY
698740|80000036	EMIC0015LMY.005071	IC0015LMY
80000008	EMIC0015LMY.005084	IC0015LMY
NILE04727	EMIC0015LMY.005118	IC0015LMY
NILE06668	EMIC0015LMY.005131	IC0015LMY
NILE04727	EMIC0015LMY.005165	IC0015LMY
NILE06669	EMIC0015LMY.005178	IC0015LMY
NILE04742	EMIC0015LMY.005212	IC0015LMY
NILE06670	EMIC0015LMY.005225	IC0015LMY
NILE04742	EMIC0015LMY.005259	IC0015LMY
NILE06671	EMIC0015LMY.005272	IC0015LMY
NILE04742	EMIC0015LMY.005306	IC0015LMY
NILE06672	EMIC0015LMY.005319	IC0015LMY
NILE04742	EMIC0015LMY.005353	IC0015LMY
80000316	EMIC0015LMY.005366	IC0015LMY
NILE06673	EMIC0015LMY.005473	IC0015LMY
NILE04489	EMIC001658X.000071	IC001658X
NILE04743	EMIC001658X.000084	IC001658X
80000075	EMIC001658X.000165	IC001658X
NILE06675	EMIC001658X.000178	IC001658X
NILE06676	EMIC001658X.000387	IC001658X
NILE04743	EMIC001658X.000400	IC001658X
80000303	EMIC001658X.000528	IC001658X
NILE04744	EMIC001658X.000541	IC001658X
NILE06680	EMIC001658X.000614	IC001658X
NILE04779	EMIC001657N.000238	IC001657N
NILE04782	EMIC001657N.000251	IC001657N
80000311	EMIC001657N.001008	IC001657N
NILE04778	EMIC001657N.001021	IC001657N
80000360	EMIC001657N.001055	IC001657N
80000360	EMIC001657N.001379	IC001657N
80000360	EMIC001657N.002986	IC001657N
NILE04777	EMIC001657N.001068	IC001657N
698740|80000036	EMIC001657N.001204	IC001657N
NILE04776	EMIC001657N.001217	IC001657N
NILE04778	EMIC001657N.001319	IC001657N
80000311	EMIC001657N.001353	IC001657N
NILE04778	EMIC001657N.001366	IC001657N
80000361	EMIC001657N.001733	IC001657N
NILE04780	EMIC001657N.001746	IC001657N
80000361	EMIC001657N.001780	IC001657N
NILE04781	EMIC001657N.001793	IC001657N
80000361	EMIC001657N.001848	IC001657N
NILE04781	EMIC001657N.001861	IC001657N
80000311	EMIC001657N.001963	IC001657N
NILE04778	EMIC001657N.001976	IC001657N
80000303	EMIC001657N.002016	IC001657N
80000303	EMIC001657N.002838	IC001657N
80000303	EMIC001657N.002844	IC001657N
NILE04783	EMIC001657N.002029	IC001657N
NILE04783	EMIC001657N.002832	IC001657N
80000303	EMIC001657N.002063	IC001657N
NILE04319	EMIC001657N.002076	IC001657N
NILE04788	EMIC0015LZK.000024	IC0015LZK
NILE04788	EMIC0015LZK.000481	IC0015LZK
NILE04786	EMIC0015LZK.000037	IC0015LZK
NILE04786	EMIC0015LZK.000493	IC0015LZK
80000360	EMIC0015LTF.000131	IC0015LTF
NILE04790	EMIC0015LTF.000144	IC0015LTF
80000303	EMIC0015LTF.000178	IC0015LTF
NILE04790	EMIC0015LTF.000191	IC0015LTF
80000359	EMIC0015LTF.000332	IC0015LTF
NILE04792	EMIC0015LTF.000345	IC0015LTF
NILE04792	EMIC0015LTF.000473	IC0015LTF
NILE06740	EMIC0015LTF.000486	IC0015LTF
80000008	EMIC0015LTF.000520	IC0015LTF
NILE04794	EMIC0015LTF.000533	IC0015LTF
80000008	EMIC0015LTF.000567	IC0015LTF
NILE04793	EMIC0015LTF.000580	IC0015LTF
2017370|80000055	EMIC0015LTF.000614	IC0015LTF
2017370|80000055	EMIC0015LTF.001613	IC0015LTF
NILE04794	EMIC0015LTF.000627	IC0015LTF
858911|80000037	EMIC0015LTF.000661	IC0015LTF
NILE04793	EMIC0015LTF.000674	IC0015LTF
690791|80000032	EMIC0015LTF.000802	IC0015LTF
690791|80000032	EMIC0015LTF.001619	IC0015LTF
690791|80000032	EMIC0015LTF.001625	IC0015LTF
690791|80000032	EMIC0015LTF.001631	IC0015LTF
690791|80000032	EMIC0015LTF.001637	IC0015LTF
NILE04795	EMIC0015LTF.000815	IC0015LTF
NILE06741	EMIC0015LTF.000849	IC0015LTF
NILE04796	EMIC0015LTF.001406	IC0015LTF
NILE04796	EMIC0015LTF.001649	IC0015LTF
698740|80000036	EMIC0015LTF.000862	IC0015LTF
698740|80000036	EMIC0015LTF.000990	IC0015LTF
698740|80000036	EMIC0015LTF.001412	IC0015LTF
698740|80000036	EMIC0015LTF.001418	IC0015LTF
698740|80000036	EMIC0015LTF.001442	IC0015LTF
698740|80000036	EMIC0015LTF.001448	IC0015LTF
698740|80000036	EMIC0015LTF.001454	IC0015LTF
698740|80000036	EMIC0015LTF.001643	IC0015LTF
80000008	EMIC0015LTF.001003	IC0015LTF
NILE04791	EMIC0015LTF.001037	IC0015LTF
NILE06742	EMIC0015LTF.001050	IC0015LTF
698740|80000036	EMIC0015M05.000225	IC0015M05
NILE06075	EMIC0015M05.000238	IC0015M05
698740|80000036	EMIC0015M05.000272	IC0015M05
NILE04546	EMIC0015M05.000285	IC0015M05
80000083	EMIC0015M05.000366	IC0015M05
NILE06077	EMIC0015M05.000379	IC0015M05
NILE04547	EMIC0015M05.000413	IC0015M05
NILE06078	EMIC0015M05.000426	IC0015M05
80000063	EMIC0015M05.000533	IC0015M05
80000063	EMIC0015M05.000567	IC0015M05
80000083	EMIC0015M05.000580	IC0015M05
698740|80000036	EMIC0015M05.000614	IC0015M05
80000006	EMIC0015M05.000627	IC0015M05
NILE04552	EMIC0015M1B.000212	IC0015M1B
NILE06079	EMIC0015M1B.000225	IC0015M1B
698740|80000036	EMIC0015M1B.000426	IC0015M1B
NILE04551	EMIC0015M1B.000439	IC0015M1B
NILE06081	EMIC0015M1B.000627	IC0015M1B
NILE06082	EMIC0015M1B.000640	IC0015M1B
698740|80000036	EMIC0015M1M.000661	IC0015M1M
NILE06090	EMIC0015M1M.000674	IC0015M1M
80000083	EMIC0015M1M.000708	IC0015M1M
80000069	EMIC0015M1M.000721	IC0015M1M
NILE06091	EMIC0015M1M.000755	IC0015M1M
80000069	EMIC0015M1M.000768	IC0015M1M
NILE06092	EMIC0015M1M.000948	IC0015M1M
6252001|80000038	EMIC0015M1M.000995	IC0015M1M
80000127	EMIC0015M1M.001042	IC0015M1M
80000130	EMIC0015M1M.001076	IC0015M1M
6252001|80000038	EMIC0015M1M.001324	IC0015M1M
80000083	EMIC0015M1M.001337	IC0015M1M
80000083	EMIC0015M1M.001431	IC0015M1M
80000073	EMIC0015M1M.001465	IC0015M1M
80000073	EMIC0015M1M.001572	IC0015M1M
6252001|80000038	EMIC0015M1M.001619	IC0015M1M
NILE06097	EMIC0015M1M.001666	IC0015M1M
6252001|80000038	EMIC0015M1M.001773	IC0015M1M
NILE06100	EMIC0015M1M.001914	IC0015M1M
80000083	EMIC0015M1M.001927	IC0015M1M
80000008	EMIC0015M2H.000084	IC0015M2H
80000008	EMIC0015M2H.000407	IC0015M2H
80000008	EMIC0015M2H.000413	IC0015M2H
80000008	EMIC0015M2H.000419	IC0015M2H
80000008	EMIC0015M2H.000425	IC0015M2H
80000008	EMIC0015M2H.000431	IC0015M2H
NILE04554	EMIC0015M2H.000097	IC0015M2H
NILE06104	EMIC0015M2H.000458	IC0015M2H
NILE04481	EMIC0015M2H.000471	IC0015M2H
NILE04555	EMIC0015P9D.000233	IC0015P9D
NILE04481	EMIC0015P9D.000246	IC0015P9D
NILE06107	EMIC0015P9D.000549	IC0015P9D
80000135	EMIC0015P9D.000562	IC0015P9D
NILE06109	EMIC0015P9D.000784	IC0015P9D
NILE04663	EMIC0015P9D.000797	IC0015P9D
NILE04663	EMIC0015P9D.001003	IC0015P9D
NILE04555	EMIC0015P9D.000933	IC0015P9D
NILE06111	EMIC0015P9D.000946	IC0015P9D
80000004	EMIC0015PA0.000024	IC0015PA0
80000070|80000071|80000130	EMIC0015PA0.000037	IC0015PA0
80000004	EMIC0015PA0.000071	IC0015PA0
NILE04556	EMIC0015PA0.000084	IC0015PA0
80000004	EMIC0015PA0.000118	IC0015PA0
NILE06112	EMIC0015PA0.000131	IC0015PA0
80000007	EMIC0015PA0.000306	IC0015PA0
NILE04557	EMIC0015PA0.000319	IC0015PA0
NILE06116	EMIC0015PA0.000661	IC0015PA0
NILE04558	EMIC0015PA0.000674	IC0015PA0
NILE06118	EMIC0015PA0.000875	IC0015PA0
NILE06119	EMIC0015PA0.000888	IC0015PA0
80000008	EMIC0015PA0.001363	IC0015PA0
NILE06122	EMIC0015PA0.001376	IC0015PA0
80000360	EMIC0015PA0.001650	IC0015PA0
80000008	EMIC0015PA0.001663	IC0015PA0
80000360	EMIC0015PA0.001697	IC0015PA0
NILE06126	EMIC0015PA0.001710	IC0015PA0
NILE06130	EMIC0015PAS.000071	IC0015PAS
NILE06131	EMIC0015PAS.000084	IC0015PAS
80000008	EMIC0015PAS.000225	IC0015PAS
80000083	EMIC0015PAS.000238	IC0015PAS
6252001|80000038	EMIC0015PAS.000319	IC0015PAS
294640|80000035	EMIC0015PAS.000366	IC0015PAS
80000309	EMIC0015PAS.000614	IC0015PAS
80000319	EMIC0015PAS.000627	IC0015PAS
80000006	EMIC0015PAS.000661	IC0015PAS
NILE06138	EMIC0015PAS.000674	IC0015PAS
80000319	EMIC0015PAS.000883	IC0015PAS
NILE06141	EMIC0015PAS.000896	IC0015PAS
80000063	EMIC0015PCK.000246	IC0015PCK
NILE06148	EMIC0015PCK.000280	IC0015PCK
80000316	EMIC0015PCK.000293	IC0015PCK
80000360	EMIC0015PCK.000361	IC0015PCK
80000316	EMIC0015PCK.000374	IC0015PCK
80000008	EMIC0015PCZ.000131	IC0015PCZ
NILE06150	EMIC0015PCZ.000144	IC0015PCZ
NILE06152	EMIC0015PCZ.000272	IC0015PCZ
NILE06153	EMIC0015PCZ.000285	IC0015PCZ
NILE06156	EMIC0015PCZ.000426	IC0015PCZ
NILE04481	EMIC0015PCZ.000439	IC0015PCZ
NILE06159	EMIC0015PCZ.000648	IC0015PCZ
NILE06160	EMIC0015PCZ.000661	IC0015PCZ
NILE04564	EMIC0015PE7.000024	IC0015PE7
NILE04779	EMIC0015PE7.000037	IC0015PE7
NILE06167	EMIC0015PFH.000071	IC0015PFH
NILE04566	EMIC0015PFH.000084	IC0015PFH
NILE04566	EMIC0015PFH.000118	IC0015PFH
80000073	EMIC0015PFH.000131	IC0015PFH
NILE04566	EMIC0015PFH.000507	IC0015PFH
NILE06170	EMIC0015PFH.000520	IC0015PFH
80000003	EMIC0015PFH.000554	IC0015PFH
NILE06171	EMIC0015PFH.000567	IC0015PFH
80000080	EMIC0015PFH.000622	IC0015PFH
NILE04566	EMIC0015PFH.000635	IC0015PFH
NILE06172	EMIC0015PFH.000669	IC0015PFH
80000073	EMIC0015PFH.000682	IC0015PFH
2017370|80000055	EMIC0015PFH.000763	IC0015PFH
NILE06173	EMIC0015PFH.000776	IC0015PFH
2017370|80000055	EMIC0015PFH.000964	IC0015PFH
NILE04736	EMIC0015PFH.000977	IC0015PFH
80000129	EMIC0015PFH.001079	IC0015PFH
80000008	EMIC0015PFH.001092	IC0015PFH
80000302	EMIC0015PFH.001327	IC0015PFH
NILE06177	EMIC0015PFH.001340	IC0015PFH
80000302	EMIC0015PFH.001374	IC0015PFH
80000318	EMIC0015PFH.001387	IC0015PFH
NILE06178	EMIC0015PFH.001421	IC0015PFH
80000302	EMIC0015PFH.001434	IC0015PFH
NILE06179	EMIC0015PFH.001468	IC0015PFH
NILE06180	EMIC0015PFH.001481	IC0015PFH
80000008	EMIC0015PFH.001573	IC0015PFH
80000008	EMIC0015PFH.001605	IC0015PFH
80000008	EMIC0015PFH.001611	IC0015PFH
80000129	EMIC0015PFH.001586	IC0015PFH
80000129	EMIC0015PFH.001617	IC0015PFH
80000006	EMIC0015PG0.000178	IC0015PG0
80000073	EMIC0015PG0.000191	IC0015PG0
80000006	EMIC0015PG0.000588	IC0015PG0
80000073	EMIC0015PG0.000601	IC0015PG0
80000130	EMIC0015PG0.001029	IC0015PG0
NILE06186	EMIC0015PG0.001042	IC0015PG0
NILE04569	EMIC0015PG0.001076	IC0015PG0
NILE04197	EMIC0015PG0.001089	IC0015PG0
NILE04569	EMIC0015PG0.001123	IC0015PG0
80000316	EMIC0015PG0.001136	IC0015PG0
NILE04571	EMIC0015PG0.001225	IC0015PG0
NILE06187	EMIC0015PG0.001238	IC0015PG0
NILE04571	EMIC0015PG0.001272	IC0015PG0
NILE06188	EMIC0015PG0.001285	IC0015PG0
80000130	EMIC0015PG0.001319	IC0015PG0
NILE06189	EMIC0015PG0.001332	IC0015PG0
698740|80000036	EMIC0015PG0.001413	IC0015PG0
NILE04572	EMIC0015PG0.001426	IC0015PG0
2017370|80000055	EMIC0015PG0.001593	IC0015PG0
NILE06190	EMIC0015PG0.001606	IC0015PG0
80000008	EMIC0015PG0.001940	IC0015PG0
NILE04569	EMIC0015PG0.001953	IC0015PG0
NILE04576	EMIC0015PG0.002180	IC0015PG0
NILE04577	EMIC0015PG0.002193	IC0015PG0
NILE04577	EMIC0015PG0.002334	IC0015PG0
