kb_id	mention_id	root_uid
NILE04184	EMIC0015Q2T.001105	IC0015Q2T
NILE04184	EMIC0015Q2T.001132	IC0015Q2T
NILE05276	EMIC0015Q2T.000820	IC0015Q2T
NILE04191	EMIC0015Q2T.000833	IC0015Q2T
80000083	EMIC0015Q2T.001000	IC0015Q2T
NILE05278	EMIC0015Q2T.001013	IC0015Q2T
704508|80000042	EMIC0015QNM.000084	IC0015QNM
NILE04195	EMIC0015QNM.000097	IC0015QNM
NILE05283	EMIC0015QNM.000131	IC0015QNM
NILE05284	EMIC0015QNM.000144	IC0015QNM
NILE05285	EMIC0015QNM.000178	IC0015QNM
NILE05286	EMIC0015QNM.000191	IC0015QNM
NILE04194	EMIC0015QNM.000272	IC0015QNM
NILE05287	EMIC0015QNM.000285	IC0015QNM
NILE04194	EMIC0015QNM.000379	IC0015QNM
NILE04194	EMIC0015QNM.000738	IC0015QNM
NILE04194	EMIC0015QNM.000744	IC0015QNM
NILE04194	EMIC0015QNM.000750	IC0015QNM
NILE05288	EMIC0015QNM.000392	IC0015QNM
NILE04195	EMIC0015QNM.000653	IC0015QNM
NILE04195	EMIC0015QNM.000726	IC0015QNM
NILE04195	EMIC0015QNM.000732	IC0015QNM
NILE04194	EMIC0015QNM.000666	IC0015QNM
NILE05293	EMIC0015QNM.000700	IC0015QNM
NILE05294	EMIC0015QNM.000713	IC0015QNM
NILE04196	EMIC0015YNF.000131	IC0015YNF
NILE04197	EMIC0015YNF.000144	IC0015YNF
NILE05299	EMIC0015YNF.000371	IC0015YNF
NILE05300	EMIC0015YNF.000384	IC0015YNF
80000078	EMIC0015YNF.000697	IC0015YNF
7731189|80000009	EMIC0015YNF.000710	IC0015YNF
704508|80000042	EMIC0015YNF.000843	IC0015YNF
NILE04135	EMIC0015YNF.000856	IC0015YNF
704508|80000042	EMIC0015YNF.000890	IC0015YNF
704508|80000042	EMIC0015YNF.000916	IC0015YNF
NILE05306	EMIC0015YNF.000903	IC0015YNF
NILE05327	EMIC00162Q0.000578	IC00162Q0
NILE04208	EMIC00162Q0.000591	IC00162Q0
693468|80000043	EMIC00162Q0.000625	IC00162Q0
693468|80000043	EMIC00162Q0.000704	IC00162Q0
693468|80000043	EMIC00162Q0.000710	IC00162Q0
NILE05328	EMIC00162Q0.000638	IC00162Q0
NILE04209	EMIC00162Q0.000672	IC00162Q0
NILE04209	EMIC00162Q0.000698	IC00162Q0
NILE05329	EMIC00162Q0.000685	IC00162Q0
NILE05334	EMIC00162SN.000144	IC00162SN
NILE04211	EMIC00162SN.000157	IC00162SN
NILE05335	EMIC00162SN.000191	IC00162SN
NILE04211	EMIC00162SN.000204	IC00162SN
NILE05336	EMIC00162SN.000512	IC00162SN
NILE04212	EMIC00162SN.000525	IC00162SN
NILE05337	EMIC00162SN.000559	IC00162SN
80000079	EMIC00162SN.000572	IC00162SN
NILE04213	EMIC00162SN.000974	IC00162SN
NILE04184	EMIC00162SN.000987	IC00162SN
80000078	EMIC00162TX.000084	IC00162TX
NILE04208	EMIC00162TX.000097	IC00162TX
NILE04217	EMIC00162TX.000131	IC00162TX
NILE05341	EMIC00162TX.000144	IC00162TX
NILE05342	EMIC00162TX.000178	IC00162TX
NILE05343	EMIC00162TX.000191	IC00162TX
80000091	EMIC00162TX.000272	IC00162TX
693468|80000043	EMIC00162TX.000285	IC00162TX
80000091	EMIC00162TX.000319	IC00162TX
704508|80000042	EMIC00162TX.000332	IC00162TX
NILE04214	EMIC00162TX.000366	IC00162TX
NILE04215	EMIC00162TX.000379	IC00162TX
NILE04214	EMIC00162TX.000507	IC00162TX
80000013	EMIC00162TX.000520	IC00162TX
NILE04214	EMIC00162TX.000648	IC00162TX
80000010	EMIC00162TX.000661	IC00162TX
NILE04216	EMIC00162TX.000695	IC00162TX
80000010	EMIC00162TX.000708	IC00162TX
NILE04216	EMIC00162TX.000742	IC00162TX
NILE04215	EMIC00162TX.000755	IC00162TX
80000078	EMIC00162TX.001110	IC00162TX
NILE04219	EMIC00162TX.001123	IC00162TX
80000078	EMIC00162TX.001157	IC00162TX
NILE04219	EMIC00162TX.001170	IC00162TX
80000078	EMIC00162TX.001204	IC00162TX
690791|80000032	EMIC00162TX.001217	IC00162TX
690791|80000032	EMIC00162TX.001251	IC00162TX
80000078	EMIC00162TX.001264	IC00162TX
80000013	EMIC00162TX.001379	IC00162TX
NILE04216	EMIC00162TX.001392	IC00162TX
80000079	EMIC00162W9.000024	IC00162W9
80000322	EMIC00162W9.000037	IC00162W9
80000079	EMIC00162W9.000071	IC00162W9
NILE05355	EMIC00162W9.000084	IC00162W9
NILE05356	EMIC00162W9.000118	IC00162W9
80000079	EMIC00162W9.000131	IC00162W9
NILE04220	EMIC00162W9.000212	IC00162W9
NILE05357	EMIC00162W9.000225	IC00162W9
NILE04221	EMIC00162W9.000259	IC00162W9
NILE05358	EMIC00162W9.000272	IC00162W9
NILE04220	EMIC00162W9.000306	IC00162W9
NILE05359	EMIC00162W9.000319	IC00162W9
NILE04221	EMIC00162W9.000353	IC00162W9
NILE05360	EMIC00162W9.000366	IC00162W9
693468|80000043	EMIC00162W9.000400	IC00162W9
80000079	EMIC00162W9.000413	IC00162W9
NILE05362	EMIC00162W9.000656	IC00162W9
NILE04184	EMIC00162W9.000669	IC00162W9
80000086	EMIC00162W9.000742	IC00162W9
693468|80000043	EMIC00162W9.000755	IC00162W9
693468|80000043	EMIC00162W9.000789	IC00162W9
NILE04222	EMIC00162W9.000802	IC00162W9
693468|80000043	EMIC00162W9.000836	IC00162W9
80000084	EMIC00162W9.000849	IC00162W9
693468|80000043	EMIC00162W9.001016	IC00162W9
80000089	EMIC00162W9.001029	IC00162W9
693468|80000043	EMIC00162W9.001063	IC00162W9
80000087	EMIC00162W9.001076	IC00162W9
693468|80000043	EMIC00162W9.001110	IC00162W9
NILE05368	EMIC00162W9.001123	IC00162W9
80000078	EMIC00162W9.001457	IC00162W9
NILE05373	EMIC00162W9.001470	IC00162W9
80000078	EMIC00162W9.002125	IC00162W9
NILE05383	EMIC00162W9.002138	IC00162W9
80000084	EMIC00162W9.002172	IC00162W9
693468|80000043	EMIC00162W9.002185	IC00162W9
693468|80000043	EMIC00162W9.002245	IC00162W9
80000084	EMIC00162W9.002219	IC00162W9
NILE05384	EMIC00162W9.002232	IC00162W9
NILE05385	EMIC00162W9.002291	IC00162W9
NILE04223	EMIC00162W9.002304	IC00162W9
80000079	EMIC00162WH.000071	IC00162WH
NILE05390	EMIC00162WH.000084	IC00162WH
NILE04224	EMIC00162WH.000361	IC00162WH
NILE04224	EMIC00162WH.000374	IC00162WH
NILE04224	EMIC00162WH.000380	IC00162WH
NILE04224	EMIC00162WH.000386	IC00162WH
NILE04224	EMIC00162WH.000392	IC00162WH
NILE04224	EMIC00162WH.000398	IC00162WH
NILE04224	EMIC00162WH.000404	IC00162WH
80000083	EMIC001631H.000144	IC001631H
NILE05391	EMIC001631H.000157	IC001631H
NILE04222	EMIC001631H.000679	IC001631H
NILE05394	EMIC001631H.000692	IC001631H
NILE04228	EMIC001631H.000726	IC001631H
NILE05395	EMIC001631H.000739	IC001631H
NILE04228	EMIC001631H.000773	IC001631H
NILE05396	EMIC001631H.000786	IC001631H
NILE04228	EMIC001631H.000820	IC001631H
NILE05397	EMIC001631H.000833	IC001631H
NILE05400	EMIC001631H.000927	IC001631H
NILE05401	EMIC001631H.000940	IC001631H
NILE05404	EMIC001631H.001128	IC001631H
NILE04222	EMIC001631H.001141	IC001631H
693468|80000043	EMIC001631H.001235	IC001631H
80000012|80000353	EMIC001631H.001248	IC001631H
NILE05411	EMIC001631H.001496	IC001631H
NILE04708	EMIC001631H.001509	IC001631H
NILE04225	EMIC001631H.001817	IC001631H
NILE04191	EMIC001631H.001830	IC001631H
80000083	EMIC001631H.001864	IC001631H
NILE04225	EMIC001631H.001877	IC001631H
NILE04236	EMIC001631H.002070	IC001631H
NILE04235	EMIC001631H.002083	IC001631H
NILE05420	EMIC001631H.002117	IC001631H
NILE04210	EMIC001631H.002130	IC001631H
80000083	EMIC001631H.002258	IC001631H
NILE04225	EMIC001631H.002535	IC001631H
80000083	EMIC001631H.002548	IC001631H
693468|80000043	EMIC0016335.000024	IC0016335
NILE04237	EMIC0016335.000037	IC0016335
693468|80000043	EMIC0016335.000118	IC0016335
NILE04238	EMIC0016335.000131	IC0016335
693468|80000043	EMIC0016335.000225	IC0016335
NILE05424	EMIC0016335.000238	IC0016335
693468|80000043	EMIC0016335.000272	IC0016335
NILE05425	EMIC0016335.000285	IC0016335
703883|80000039	EMIC0016335.000319	IC0016335
NILE04239	EMIC0016335.000332	IC0016335
2017370|80000055	EMIC0016335.000366	IC0016335
NILE04239	EMIC0016335.000379	IC0016335
NILE04237	EMIC0016335.000413	IC0016335
80000078	EMIC0016335.000426	IC0016335
NILE05426	EMIC0016335.000601	IC0016335
80000010	EMIC0016335.000614	IC0016335
NILE05427	EMIC0016335.000648	IC0016335
704508|80000042	EMIC0016335.000661	IC0016335
NILE04241	EMIC001634B.000071	IC001634B
80000141	EMIC001634B.000084	IC001634B
2017370|80000055	EMIC001634B.000118	IC001634B
80000141	EMIC001634B.000131	IC001634B
80000141	EMIC001634B.000392	IC001634B
80000014	EMIC001634B.000405	IC001634B
80000014	EMIC001634B.000439	IC001634B
NILE05430	EMIC001634B.000452	IC001634B
80000014	EMIC001634B.000486	IC001634B
80000322	EMIC001634B.000499	IC001634B
80000014	EMIC001634B.000533	IC001634B
NILE04247	EMIC001634B.000546	IC001634B
80000014	EMIC001634B.000661	IC001634B
80000014	EMIC001634B.000674	IC001634B
80000014	EMIC001634B.000708	IC001634B
NILE05431	EMIC001634B.000721	IC001634B
80000141	EMIC001634B.001008	IC001634B
NILE05436	EMIC001634B.001021	IC001634B
80000141	EMIC001634B.001055	IC001634B
NILE05437	EMIC001634B.001068	IC001634B
NILE04245	EMIC001634B.001102	IC001634B
80000014	EMIC001634B.001115	IC001634B
693468|80000043	EMIC001634B.001149	IC001634B
NILE04245	EMIC001634B.001162	IC001634B
NILE05439	EMIC001634B.001230	IC001634B
NILE04246	EMIC001634B.001243	IC001634B
NILE04246	EMIC001634B.001277	IC001634B
NILE04247	EMIC001634B.001290	IC001634B
NILE05440	EMIC001634B.001324	IC001634B
NILE04246	EMIC001634B.001337	IC001634B
NILE04246	EMIC001634B.001371	IC001634B
NILE05441	EMIC001634B.001384	IC001634B
NILE04242	EMIC001634B.001465	IC001634B
NILE05442	EMIC001634B.001478	IC001634B
NILE05443	EMIC001634B.001564	IC001634B
NILE05444	EMIC001634B.001577	IC001634B
NILE05445	EMIC001634B.001611	IC001634B
NILE05446	EMIC001634B.001624	IC001634B
NILE05447	EMIC001634B.001705	IC001634B
80000141	EMIC001634B.001718	IC001634B
NILE05448	EMIC001634B.001786	IC001634B
693468|80000043	EMIC001634B.001799	IC001634B
NILE04248	EMIC001634B.001833	IC001634B
NILE05449	EMIC001634B.001846	IC001634B
NILE04248	EMIC001634B.001880	IC001634B
NILE05450	EMIC001634B.001893	IC001634B
693468|80000043	EMIC001639J.000084	IC001639J
NILE04253	EMIC001639J.000097	IC001639J
NILE04252	EMIC001639J.000285	IC001639J
NILE05458	EMIC001639J.000298	IC001639J
NILE04252	EMIC001639J.000332	IC001639J
NILE04251	EMIC001639J.000345	IC001639J
693468|80000043	EMIC001639J.000486	IC001639J
NILE05459	EMIC001639J.000499	IC001639J
693468|80000043	EMIC001639J.000533	IC001639J
NILE04254	EMIC001639J.000546	IC001639J
693468|80000043	EMIC00165YA.000024	IC00165YA
NILE05462	EMIC00165YA.000037	IC00165YA
693468|80000043	EMIC00165YA.000144	IC00165YA
693468|80000043	EMIC00165YA.000885	IC00165YA
693468|80000043	EMIC00165YA.000891	IC00165YA
693468|80000043	EMIC00165YA.000897	IC00165YA
693468|80000043	EMIC00165YA.000903	IC00165YA
80000083	EMIC00165YA.000157	IC00165YA
NILE05467	EMIC00165YA.000465	IC00165YA
NILE04258	EMIC00165YA.000478	IC00165YA
NILE05469	EMIC00165YA.000593	IC00165YA
NILE04799	EMIC00165YA.000606	IC00165YA
NILE05471	EMIC00165YA.000700	IC00165YA
NILE05472	EMIC00165YA.000713	IC00165YA
693468|80000043	EMIC00165YA.000747	IC00165YA
NILE04259	EMIC00165YA.000760	IC00165YA
693468|80000043	EMIC00165YA.000794	IC00165YA
NILE04259	EMIC00165YA.000807	IC00165YA
693468|80000043	EMIC00165YA.000841	IC00165YA
NILE05473	EMIC00165YA.000854	IC00165YA
693468|80000043	EMIC001L3AA.000131	IC001L3AA
80000141	EMIC001L3AA.000144	IC001L3AA
80000141	EMIC001L3AA.000178	IC001L3AA
693468|80000043	EMIC001L3AA.000191	IC001L3AA
704508|80000042	EMIC001L3AA.000272	IC001L3AA
80000088	EMIC001L3AA.000285	IC001L3AA
NILE04261	EMIC001L3AA.001159	IC001L3AA
693468|80000043	EMIC001L3AA.001172	IC001L3AA
NILE04261	EMIC001L3AA.001206	IC001L3AA
704508|80000042	EMIC001L3AA.001219	IC001L3AA
80000062	EMIC001L3AA.001253	IC001L3AA
NILE05481	EMIC001L3AA.001266	IC001L3AA
NILE05482	EMIC001L3AA.001300	IC001L3AA
NILE05483	EMIC001L3AA.001313	IC001L3AA
704508|80000042	EMIC001L3AA.001368	IC001L3AA
703448|80000027	EMIC001L3AA.001381	IC001L3AA
80000141	EMIC001L3FQ.000084	IC001L3FQ
NILE04262	EMIC001L3FQ.000097	IC001L3FQ
80000011	EMIC001L3FQ.000345	IC001L3FQ
704508|80000042	EMIC001L3FQ.000358	IC001L3FQ
80000011	EMIC001L3FQ.000392	IC001L3FQ
NILE05486	EMIC001L3FQ.000405	IC001L3FQ
704508|80000042	EMIC001L3FQ.000439	IC001L3FQ
80000011	EMIC001L3FQ.000452	IC001L3FQ
704508|80000042	EMIC001L3FQ.000486	IC001L3FQ
80000011	EMIC001L3FQ.000499	IC001L3FQ
NILE05487	EMIC001L3Q4.000037	IC001L3Q4
690791|80000032	EMIC001L3Q4.000225	IC001L3Q4
NILE05488	EMIC001L3Q4.000238	IC001L3Q4
80000085	EMIC001L3Q4.000272	IC001L3Q4
NILE04263	EMIC001L3Q4.000285	IC001L3Q4
80000085	EMIC001L3Q4.000319	IC001L3Q4
80000085	EMIC001L3Q4.000332	IC001L3Q4
NILE05489	EMIC001L3Q4.000366	IC001L3Q4
NILE04263	EMIC001L3Q4.000379	IC001L3Q4
80000079	EMIC001L3Q4.000687	IC001L3Q4
NILE05492	EMIC001L3Q4.000700	IC001L3Q4
80000080	EMIC001L3Q4.000781	IC001L3Q4
80000141	EMIC001L3Q4.000794	IC001L3Q4
2017370|80000055	EMIC001L3Q4.000828	IC001L3Q4
80000080	EMIC001L3Q4.000841	IC001L3Q4
NILE05493	EMIC001L3Q4.000982	IC001L3Q4
NILE05494	EMIC001L3Q4.000995	IC001L3Q4
NILE04265	EMIC001L3Q4.001029	IC001L3Q4
NILE04266	EMIC001L3Q4.001042	IC001L3Q4
NILE05495	EMIC001L3Q4.001076	IC001L3Q4
NILE04266	EMIC001L3Q4.001089	IC001L3Q4
NILE04264	EMIC001L3Q4.001144	IC001L3Q4
80000141	EMIC001L3Q4.001157	IC001L3Q4
NILE05496	EMIC001L3Q4.001191	IC001L3Q4
NILE04268	EMIC001L3Q4.001204	IC001L3Q4
NILE05497	EMIC001L3Q4.001285	IC001L3Q4
NILE04268	EMIC001L3Q4.001298	IC001L3Q4
NILE05498	EMIC001L3Q4.001332	IC001L3Q4
NILE04268	EMIC001L3Q4.001345	IC001L3Q4
NILE04269	EMIC001L3Q4.001379	IC001L3Q4
NILE05499	EMIC001L3Q4.001392	IC001L3Q4
690791|80000032	EMIC001L3Q4.001572	IC001L3Q4
NILE04267	EMIC001L3Q4.001585	IC001L3Q4
NILE05504	EMIC001L3Q4.001666	IC001L3Q4
NILE05505	EMIC001L3Q4.001679	IC001L3Q4
NILE04056	EMIC001L3Q4.001901	IC001L3Q4
NILE05507	EMIC001L3Q4.001914	IC001L3Q4
NILE04268	EMIC001L3Q4.001948	IC001L3Q4
NILE04056	EMIC001L3Q4.001961	IC001L3Q4
NILE04268	EMIC001L3Q4.001995	IC001L3Q4
NILE04056	EMIC001L3Q4.002008	IC001L3Q4
NILE05508	EMIC001L3Q4.002089	IC001L3Q4
NILE04268	EMIC001L3Q4.002102	IC001L3Q4
NILE05509	EMIC001L3Q4.002136	IC001L3Q4
NILE04268	EMIC001L3Q4.002149	IC001L3Q4
80000076	EMIC001L3Q4.002256	IC001L3Q4
NILE04269	EMIC001L3Q4.002290	IC001L3Q4
NILE04417	EMIC001L3Q4.002457	IC001L3Q4
NILE05513	EMIC001L3Q4.002470	IC001L3Q4
80000141	EMIC0015Q3Z.000024	IC0015Q3Z
80000141	EMIC0015Q3Z.003475	IC0015Q3Z
80000141	EMIC0015Q3Z.003481	IC0015Q3Z
80000141	EMIC0015Q3Z.003487	IC0015Q3Z
80000141	EMIC0015Q3Z.003493	IC0015Q3Z
80000141	EMIC0015Q3Z.003499	IC0015Q3Z
80000141	EMIC0015Q3Z.003505	IC0015Q3Z
NILE05711	EMIC0015Q3Z.000037	IC0015Q3Z
693468|80000043	EMIC0015Q3Z.000225	IC0015Q3Z
NILE05712	EMIC0015Q3Z.000238	IC0015Q3Z
693468|80000043	EMIC0015Q3Z.000951	IC0015Q3Z
NILE04360	EMIC0015Q3Z.000964	IC0015Q3Z
NILE05713	EMIC0015Q3Z.000998	IC0015Q3Z
80000141	EMIC0015Q3Z.001011	IC0015Q3Z
NILE04360	EMIC0015Q3Z.001314	IC0015Q3Z
80000014	EMIC0015Q3Z.001327	IC0015Q3Z
NILE04361	EMIC0015Q3Z.001528	IC0015Q3Z
NILE04236	EMIC0015Q3Z.001682	IC0015Q3Z
NILE04235	EMIC0015Q3Z.001695	IC0015Q3Z
NILE05714	EMIC0015Q3Z.001797	IC0015Q3Z
NILE04184	EMIC0015Q3Z.001810	IC0015Q3Z
709716|80000040|80000046	EMIC0015Q3Z.001891	IC0015Q3Z
NILE05715	EMIC0015Q3Z.001904	IC0015Q3Z
NILE04362	EMIC0015Q3Z.002358	IC0015Q3Z
NILE05716	EMIC0015Q3Z.002371	IC0015Q3Z
NILE04362	EMIC0015Q3Z.002405	IC0015Q3Z
NILE05717	EMIC0015Q3Z.002418	IC0015Q3Z
NILE04362	EMIC0015Q3Z.002452	IC0015Q3Z
NILE05718	EMIC0015Q3Z.002465	IC0015Q3Z
NILE04362	EMIC0015Q3Z.002499	IC0015Q3Z
NILE05719	EMIC0015Q3Z.002512	IC0015Q3Z
NILE04362	EMIC0015Q3Z.002546	IC0015Q3Z
NILE05720	EMIC0015Q3Z.002559	IC0015Q3Z
NILE04362	EMIC0015Q3Z.002593	IC0015Q3Z
NILE05721	EMIC0015Q3Z.002606	IC0015Q3Z
80000088	EMIC0015Q3Z.002687	IC0015Q3Z
NILE04363	EMIC0015Q3Z.002700	IC0015Q3Z
NILE04400	EMIC0015Q3Z.002734	IC0015Q3Z
NILE04363	EMIC0015Q3Z.002747	IC0015Q3Z
NILE04367	EMIC0015YM7.000204	IC0015YM7
NILE05731	EMIC0015YM7.000217	IC0015YM7
NILE04366	EMIC0015YM7.000666	IC0015YM7
NILE04708	EMIC0015YM7.000679	IC0015YM7
7731189|80000009	EMIC0015YM7.001371	IC0015YM7
NILE05736	EMIC0015YM7.001384	IC0015YM7
7731189|80000009	EMIC0015YM7.001559	IC0015YM7
NILE05737	EMIC0015YM7.001572	IC0015YM7
NILE05739	EMIC0015YM7.001820	IC0015YM7
NILE05740	EMIC0015YM7.001846	IC0015YM7
NILE05741	EMIC0015YM7.001880	IC0015YM7
NILE04184	EMIC0015YM7.001893	IC0015YM7
80000078	EMIC0015YM7.002783	IC0015YM7
NILE04367	EMIC0015YM7.002796	IC0015YM7
80000078	EMIC0015YM7.002890	IC0015YM7
NILE05751	EMIC0015YM7.002903	IC0015YM7
80000078	EMIC0015YM7.002937	IC0015YM7
NILE05752	EMIC0015YM7.002950	IC0015YM7
NILE04345	EMIC0015YM7.003031	IC0015YM7
80000139	EMIC0015YM7.003044	IC0015YM7
NILE04368	EMIC0015YM7.003078	IC0015YM7
80000139	EMIC0015YM7.003091	IC0015YM7
NILE04345	EMIC0015YM7.003125	IC0015YM7
80000139	EMIC0015YM7.003138	IC0015YM7
NILE04368	EMIC0015YM7.003172	IC0015YM7
NILE05753	EMIC0015YM7.003185	IC0015YM7
80000139	EMIC0015YM7.003219	IC0015YM7
NILE05754	EMIC0015YM7.003232	IC0015YM7
80000078	EMIC00162W4.000024	IC00162W4
NILE04369	EMIC00162W4.000037	IC00162W4
80000078	EMIC00162W4.000165	IC00162W4
NILE04191	EMIC00162W4.000178	IC00162W4
NILE04369	EMIC00162W4.000622	IC00162W4
693468|80000043	EMIC00162W4.000635	IC00162W4
80000141	EMIC00162W4.001144	IC00162W4
NILE05759	EMIC00162W4.001157	IC00162W4
690791|80000032	EMIC00162W4.001191	IC00162W4
80000141	EMIC00162W4.001204	IC00162W4
80000141	EMIC00162W4.002327	IC00162W4
80000090	EMIC00162W4.001238	IC00162W4
693468|80000043	EMIC00162W4.001251	IC00162W4
NILE05760	EMIC00162W4.001285	IC00162W4
693468|80000043	EMIC00162W4.001298	IC00162W4
80000078	EMIC00162W4.001332	IC00162W4
693468|80000043	EMIC00162W4.001345	IC00162W4
693468|80000043	EMIC00162W4.002309	IC00162W4
693468|80000043	EMIC00162W4.002315	IC00162W4
693468|80000043	EMIC00162W4.002321	IC00162W4
NILE04370	EMIC00162W4.001379	IC00162W4
80000322	EMIC00162W4.001392	IC00162W4
NILE04370	EMIC00162W4.001426	IC00162W4
NILE04370	EMIC00162W4.002285	IC00162W4
NILE04370	EMIC00162W4.002291	IC00162W4
NILE04370	EMIC00162W4.002297	IC00162W4
NILE04370	EMIC00162W4.002303	IC00162W4
NILE05761	EMIC00162W4.001439	IC00162W4
NILE04370	EMIC00162W4.001473	IC00162W4
NILE05762	EMIC00162W4.001486	IC00162W4
NILE04373	EMIC00162W4.001716	IC00162W4
NILE04372	EMIC00162W4.001729	IC00162W4
NILE04373	EMIC00162W4.001763	IC00162W4
NILE04371	EMIC00162W4.001776	IC00162W4
693468|80000043	EMIC00162W4.001810	IC00162W4
NILE04371	EMIC00162W4.001823	IC00162W4
NILE05775	EMIC0015QIF.000551	IC0015QIF
NILE04222	EMIC0015QIF.000564	IC0015QIF
80000083	EMIC0015QIF.000577	IC0015QIF
NILE04222	EMIC0015QIF.000590	IC0015QIF
80000083	EMIC0015YGZ.000551	IC0015YGZ
NILE05778	EMIC0015YGZ.000564	IC0015YGZ
80000011	EMIC0015O8G.000024	IC0015O8G
NILE04376	EMIC0015O8G.000037	IC0015O8G
NILE05785	EMIC0015O8G.000332	IC0015O8G
NILE05786	EMIC0015O8G.000345	IC0015O8G
NILE04378	EMIC0015O8G.000439	IC0015O8G
NILE05787	EMIC0015O8G.000452	IC0015O8G
NILE05789	EMIC0015O8G.000533	IC0015O8G
NILE05790	EMIC0015O8G.000546	IC0015O8G
80000085	EMIC0015O8G.000713	IC0015O8G
NILE04378	EMIC0015O8G.000726	IC0015O8G
2017370|80000055	EMIC0015O8G.000760	IC0015O8G
2017370|80000055	EMIC0015O8G.001303	IC0015O8G
80000085	EMIC0015O8G.000773	IC0015O8G
80000079	EMIC0015O8G.000807	IC0015O8G
80000079	EMIC0015O8G.000854	IC0015O8G
NILE04379	EMIC0015O8G.000867	IC0015O8G
690791|80000032	EMIC0015O8G.000901	IC0015O8G
NILE04379	EMIC0015O8G.000914	IC0015O8G
NILE04378	EMIC0015O8G.000995	IC0015O8G
NILE04381	EMIC0015O8G.001008	IC0015O8G
80000011	EMIC0015O8G.001042	IC0015O8G
NILE05792	EMIC0015O8G.001055	IC0015O8G
NILE05793	EMIC0015O8G.001089	IC0015O8G
NILE04380	EMIC0015O8G.001102	IC0015O8G
NILE04378	EMIC0015O8G.001136	IC0015O8G
NILE04381	EMIC0015O8G.001149	IC0015O8G
NILE04378	EMIC0015O8G.001183	IC0015O8G
NILE04382	EMIC0015O8G.001196	IC0015O8G
NILE04378	EMIC0015O8G.001277	IC0015O8G
NILE04380	EMIC0015O8G.001290	IC0015O8G
NILE05794	EMIC0015O8G.001330	IC0015O8G
NILE04382	EMIC0015O8G.001343	IC0015O8G
2017370|80000055	EMIC0015PZ4.000131	IC0015PZ4
2017370|80000055	EMIC0015PZ4.001726	IC0015PZ4
80000141	EMIC0015PZ4.000144	IC0015PZ4
80000141	EMIC0015PZ4.001732	IC0015PZ4
80000141	EMIC0015PZ4.001738	IC0015PZ4
80000141	EMIC0015PZ4.001744	IC0015PZ4
NILE05902	EMIC0015PZ4.000178	IC0015PZ4
80000141	EMIC0015PZ4.000191	IC0015PZ4
80000141	EMIC0015PZ4.001750	IC0015PZ4
80000141	EMIC0015PZ4.000460	IC0015PZ4
NILE04438	EMIC0015PZ4.001298	IC0015PZ4
7731189|80000009	EMIC0015PZ4.001311	IC0015PZ4
NILE04439	EMIC0015PZ4.001345	IC0015PZ4
7731189|80000009	EMIC0015PZ4.001358	IC0015PZ4
704508|80000042	EMIC0015OEQ.000250	IC0015OEQ
NILE04440	EMIC0015OEQ.000263	IC0015OEQ
704508|80000042	EMIC0015OEQ.000297	IC0015OEQ
NILE04440	EMIC0015OEQ.000310	IC0015OEQ
NILE04440	EMIC0015OEQ.000370	IC0015OEQ
NILE04440	EMIC0015OEQ.000376	IC0015OEQ
80000322	EMIC0015OEQ.000344	IC0015OEQ
NILE04440	EMIC0015OEQ.000357	IC0015OEQ
693468|80000043	EMIC0016A6U.000024	IC0016A6U
NILE04271	EMIC0016A6U.000037	IC0016A6U
693468|80000043	EMIC0016A6U.000165	IC0016A6U
NILE05516	EMIC0016A6U.000178	IC0016A6U
693468|80000043	EMIC0016A6U.000212	IC0016A6U
NILE05517	EMIC0016A6U.000225	IC0016A6U
693468|80000043	EMIC0016A6U.000259	IC0016A6U
NILE05518	EMIC0016A6U.000272	IC0016A6U
NILE04272	EMIC0016A6U.000460	IC0016A6U
80000322	EMIC0016A6U.000473	IC0016A6U
NILE04272	EMIC0016A6U.000507	IC0016A6U
NILE05520	EMIC0016A6U.000520	IC0016A6U
NILE04273	EMIC0016A6U.000554	IC0016A6U
80000322	EMIC0016A6U.000567	IC0016A6U
NILE04273	EMIC0016A6U.000601	IC0016A6U
80000322	EMIC0016A6U.000614	IC0016A6U
80000077	EMIC0016A6U.000648	IC0016A6U
80000085	EMIC0016A6U.000661	IC0016A6U
NILE05521	EMIC0016A6U.000695	IC0016A6U
80000085	EMIC0016A6U.000708	IC0016A6U
NILE04274	EMIC0016AA8.000131	IC0016AA8
NILE05524	EMIC0016AA8.000144	IC0016AA8
2017370|80000055	EMIC0016AA8.000272	IC0016AA8
2017370|80000055	EMIC0016AA8.000319	IC0016AA8
2017370|80000055	EMIC0016AA8.000413	IC0016AA8
NILE04274	EMIC0016AA8.000426	IC0016AA8
NILE05527	EMIC0016AA8.000627	IC0016AA8
NILE04274	EMIC0016AA8.000640	IC0016AA8
80000084	EMIC0016AA8.000674	IC0016AA8
NILE04274	EMIC0016AA8.000687	IC0016AA8
NILE04274	EMIC0016AA8.000725	IC0016AA8
80000139	EMIC0016ACK.000084	IC0016ACK
80000139	EMIC0016ACK.001164	IC0016ACK
704508|80000042	EMIC0016ACK.000097	IC0016ACK
NILE05528	EMIC0016ACK.000131	IC0016ACK
NILE05529	EMIC0016ACK.000144	IC0016ACK
NILE04275	EMIC0016ACK.000178	IC0016ACK
80000139	EMIC0016ACK.000191	IC0016ACK
NILE05530	EMIC0016ACK.000272	IC0016ACK
NILE05531	EMIC0016ACK.000285	IC0016ACK
