root_uid	relationmention_id	slot_type	argmention_id
IC001L3XW	RMIC001L3XW.002111	rel039arg01leader	EMIC001L3XW.002145
IC001L3XW	RMIC001L3XW.002784	rel039arg01leader	EMIC001L3XW.002805
IC001L3XW	RMIC001L3XW.002784	rel039arg02organization	EMIC001L3XW.002818
IC001L3XW	RMIC001L3XW.002938	rel014arg02entityorfiller	EMIC001L3XW.002959
IC001L3XW	RMIC001L3XW.002938	rel014arg01person	EMIC001L3XW.002972
IC001L47V	RMIC001L47V.000149	rel047arg02jobrole	EMIC001L47V.000170
IC001L47V	RMIC001L47V.000149	rel047arg01person	EMIC001L47V.000183
IC001L47V	RMIC001L47V.000329	rel040arg02governmentbodyorgpe	EMIC001L47V.000350
IC001L47V	RMIC001L47V.000329	rel040arg01leader	EMIC001L47V.000363
IC001L47V	RMIC001L47V.000522	rel040arg02governmentbodyorgpe	EMIC001L47V.000543
IC001L47V	RMIC001L47V.000522	rel040arg01leader	EMIC001L47V.000556
IC001L47V	RMIC001L47V.000749	rel010arg02entityorfiller	EMIC001L47V.000770
IC001L47V	RMIC001L47V.000749	rel010arg01artifact	EMIC001L47V.000783
IC001L47V	RMIC001L47V.001028	rel010arg02entityorfiller	EMIC001L47V.001049
IC001L47V	RMIC001L47V.001028	rel010arg01artifact	EMIC001L47V.001062
IC001L47V	RMIC001L47V.001315	rel014arg02entityorfiller	EMIC001L47V.001336
IC001L47V	RMIC001L47V.001315	rel014arg01person	EMIC001L47V.001349
IC001L4KI	RMIC001L4KI.000118	rel039arg02organization	EMIC001L4KI.000139
IC001L4KI	RMIC001L4KI.000118	rel039arg01leader	EMIC001L4KI.000152
IC001L2KX	RMIC001L2KX.000050	rel035arg02placeofemployment	EMIC001L2KX.000071
IC001L2KX	RMIC001L2KX.000050	rel035arg01employee	EMIC001L2KX.000084
IC001L2KX	RMIC001L2KX.000097	rel047arg02jobrole	EMIC001L2KX.000118
IC001L2KX	RMIC001L2KX.000097	rel047arg01person	EMIC001L2KX.000131
IC001L2KX	RMIC001L2KX.000191	rel017arg01organization	EMIC001L2KX.000212
IC001L2KX	RMIC001L2KX.000191	rel017arg02entityorfiller	EMIC001L2KX.000225
IC001L2KX	RMIC001L2KX.000332	rel036arg02placeofmembership	EMIC001L2KX.000353
IC001L2KX	RMIC001L2KX.000332	rel036arg01member	EMIC001L2KX.000366
IC001L2KX	RMIC001L2KX.000379	rel047arg02jobrole	EMIC001L2KX.000400
IC001L2KX	RMIC001L2KX.000379	rel047arg01person	EMIC001L2KX.000413
IC001L2KX	RMIC001L2KX.000426	rel047arg02jobrole	EMIC001L2KX.000447
IC001L2KX	RMIC001L2KX.000426	rel047arg01person	EMIC001L2KX.000460
IC001L2KX	RMIC001L2KX.000520	rel039arg02organization	EMIC001L2KX.000541
IC001L2KX	RMIC001L2KX.000520	rel039arg01leader	EMIC001L2KX.000554
IC001L2KX	RMIC001L2KX.000661	rel039arg02organization	EMIC001L2KX.000682
IC001L2KX	RMIC001L2KX.000661	rel039arg01leader	EMIC001L2KX.000695
IC001L2KX	RMIC001L2KX.000755	rel017arg02entityorfiller	EMIC001L2KX.000776
IC001L2KX	RMIC001L2KX.000755	rel017arg01organization	EMIC001L2KX.000789
IC001L3FF	RMIC001L3FF.000506	rel059arg02event	VMIC001L3FF.000003
IC001L3FF	RMIC001L3FF.000506	rel059arg01entityresponsible	EMIC001L3FF.000540
IC001L3FF	RMIC001L3FF.000553	rel059arg02event	VMIC001L3FF.000003
IC001L3FF	RMIC001L3FF.000553	rel059arg01entityresponsible	EMIC001L3FF.000587
IC001L2HW	RMIC001L2HW.000854	rel040arg02governmentbodyorgpe	EMIC001L2HW.000875
IC001L2HW	RMIC001L2HW.000854	rel040arg01leader	EMIC001L2HW.000888
IC001L2HW	RMIC001L2HW.001102	rel022arg01actororevent	EMIC001L2HW.001123
IC001L2HW	RMIC001L2HW.001102	rel022arg02sponsor	EMIC001L2HW.001136
IC001L2HW	RMIC001L2HW.001295	rel035arg01employee	EMIC001L2HW.001316
IC001L2HW	RMIC001L2HW.001295	rel035arg02placeofemployment	EMIC001L2HW.001329
IC001L2HW	RMIC001L2HW.001342	rel039arg02organization	EMIC001L2HW.001363
IC001L2HW	RMIC001L2HW.001342	rel039arg01leader	EMIC001L2HW.001376
IC001L31A	RMIC001L31A.000050	rel017arg02entityorfiller	EMIC001L31A.000071
IC001L31A	RMIC001L31A.000050	rel017arg01organization	EMIC001L31A.000084
IC001L31A	RMIC001L31A.000144	rel046arg02role	EMIC001L31A.000165
IC001L31A	RMIC001L31A.000144	rel046arg01person	EMIC001L31A.000178
IC001L31A	RMIC001L31A.000371	rel035arg02placeofemployment	EMIC001L31A.000392
IC001L31A	RMIC001L31A.000371	rel035arg01employee	EMIC001L31A.000405
IC001L32C	RMIC001L32C.000110	rel017arg02entityorfiller	EMIC001L32C.000131
IC001L32C	RMIC001L32C.000110	rel017arg01organization	EMIC001L32C.000144
IC001L32C	RMIC001L32C.000204	rel035arg02placeofemployment	EMIC001L32C.000225
IC001L32C	RMIC001L32C.000204	rel035arg01employee	EMIC001L32C.000238
IC001L32C	RMIC001L32C.000251	rel035arg02placeofemployment	EMIC001L32C.000272
IC001L32C	RMIC001L32C.000251	rel035arg01employee	EMIC001L32C.000285
IC001L32C	RMIC001L32C.000298	rel017arg02entityorfiller	EMIC001L32C.000319
IC001L32C	RMIC001L32C.000298	rel017arg01organization	EMIC001L32C.000332
IC001L32C	RMIC001L32C.000538	rel017arg02entityorfiller	EMIC001L32C.000559
IC001L32C	RMIC001L32C.000538	rel017arg01organization	EMIC001L32C.000572
IC001L32L	RMIC001L32L.000157	rel039arg02organization	EMIC001L32L.000178
IC001L32L	RMIC001L32L.000157	rel039arg01leader	EMIC001L32L.000191
IC001L32L	RMIC001L32L.000431	rel017arg02entityorfiller	EMIC001L32L.000452
IC001L32L	RMIC001L32L.000431	rel017arg01organization	EMIC001L32L.000465
IC001L32V	RMIC001L32V.000619	rel053arg01place	EMIC001L32V.000640
IC001L32V	RMIC001L32V.000619	rel053arg02entityorfiller	EMIC001L32V.000653
IC001L2BF	RMIC001L2BF.000285	rel040arg02governmentbodyorgpe	EMIC001L2BF.000306
IC001L2BF	RMIC001L2BF.000285	rel040arg01leader	EMIC001L2BF.000319
IC001L2BF	RMIC001L2BF.000439	rel040arg02governmentbodyorgpe	EMIC001L2BF.000460
IC001L2BF	RMIC001L2BF.000439	rel040arg01leader	EMIC001L2BF.000473
IC001L3MS	RMIC001L3MS.000123	rel039arg02organization	EMIC001L3MS.000144
IC001L3MS	RMIC001L3MS.000123	rel039arg01leader	EMIC001L3MS.000157
IC001L3MS	RMIC001L3MS.000170	rel051arg02place	EMIC001L3MS.000191
IC001L3MS	RMIC001L3MS.000170	rel051arg01entityorfiller	EMIC001L3MS.000204
IC001L3MS	RMIC001L3MS.000264	rel040arg02governmentbodyorgpe	EMIC001L3MS.000285
IC001L3MS	RMIC001L3MS.000264	rel040arg01leader	EMIC001L3MS.000298
