kb_id	mention_id	root_uid
80000315	EMIC001L47V.001002	IC001L47V
NILE04872	EMIC001L47V.001015	IC001L47V
80000115	EMIC001L47V.001096	IC001L47V
80000115	EMIC001L47V.001109	IC001L47V
NILE06938	EMIC001L47V.001122	IC001L47V
NILE04869	EMIC001L47V.001135	IC001L47V
80000115	EMIC001L47V.001169	IC001L47V
80000115	EMIC001L47V.001182	IC001L47V
NILE06939	EMIC001L47V.001195	IC001L47V
NILE04869	EMIC001L47V.001208	IC001L47V
80000113	EMIC001L47V.001242	IC001L47V
703448|80000027	EMIC001L47V.001255	IC001L47V
80000113	EMIC001L47V.001289	IC001L47V
80000002	EMIC001L47V.001302	IC001L47V
80000116	EMIC001L4KI.000024	IC001L4KI
80000116	EMIC001L4KI.000212	IC001L4KI
80000116	EMIC001L4KI.000218	IC001L4KI
80000116	EMIC001L4KI.000165	IC001L4KI
80000116	EMIC001L4KI.000058	IC001L4KI
80000116	EMIC001L4KI.000178	IC001L4KI
80000112	EMIC001L2KX.000024	IC001L2KX
690791|80000032	EMIC001L2KX.000037	IC001L2KX
80000112	EMIC001L2KX.001812	IC001L2KX
80000111	EMIC001L2KX.000165	IC001L2KX
690791|80000032	EMIC001L2KX.000178	IC001L2KX
80000111	EMIC001L2KX.001825	IC001L2KX
80000123	EMIC001L2KX.000306	IC001L2KX
690791|80000032	EMIC001L2KX.000319	IC001L2KX
80000123	EMIC001L2KX.001838	IC001L2KX
80000122	EMIC001L2KX.000494	IC001L2KX
NILE04873	EMIC001L2KX.000507	IC001L2KX
80000122	EMIC001L2KX.001851	IC001L2KX
80000115	EMIC001L2KX.000635	IC001L2KX
80000115	EMIC001L2KX.001864	IC001L2KX
80000113	EMIC001L2KX.000729	IC001L2KX
703448|80000027	EMIC001L2KX.000742	IC001L2KX
NILE06943	EMIC001L2KX.000823	IC001L2KX
NILE06944	EMIC001L2KX.000836	IC001L2KX
703448|80000027	EMIC001L2KX.000849	IC001L2KX
80000109|80000110	EMIC001L2KX.001786	IC001L2KX
80000117	EMIC001L2KX.000883	IC001L2KX
703448|80000027	EMIC001L2KX.000896	IC001L2KX
80000109|80000110	EMIC001L2KX.001890	IC001L2KX
80000117	EMIC001L2KX.000977	IC001L2KX
703448|80000027	EMIC001L2KX.000990	IC001L2KX
80000109|80000110	EMIC001L2KX.001799	IC001L2KX
80000112	EMIC001L2KX.001447	IC001L2KX
80000112	EMIC001L2KX.001460	IC001L2KX
690791|80000032	EMIC001L2KX.001473	IC001L2KX
80000111	EMIC001L2KX.001520	IC001L2KX
80000001	EMIC001L2KX.001533	IC001L2KX
80000123	EMIC001L2KX.001567	IC001L2KX
80000123	EMIC001L2KX.001580	IC001L2KX
690791|80000032	EMIC001L2KX.001593	IC001L2KX
80000122	EMIC001L2KX.001627	IC001L2KX
80000122	EMIC001L2KX.001640	IC001L2KX
NILE04873	EMIC001L2KX.001653	IC001L2KX
687699	EMIC001L2KX.001666	IC001L2KX
80000115	EMIC001L2KX.001700	IC001L2KX
80000115	EMIC001L2KX.001713	IC001L2KX
80000113	EMIC001L2KX.001760	IC001L2KX
703448|80000027	EMIC001L2KX.001773	IC001L2KX
80000109	EMIC001L3FF.000024	IC001L3FF
80000110	EMIC001L3FF.000037	IC001L3FF
80000117	EMIC001L3FF.000050	IC001L3FF
703448|80000027	EMIC001L3FF.000063	IC001L3FF
703448|80000027	EMIC001L3FF.000076	IC001L3FF
80000100	EMIC001L3FF.000110	IC001L3FF
80000109	EMIC001L3FF.000123	IC001L3FF
80000110	EMIC001L3FF.000136	IC001L3FF
NILE04827	EMIC001L3FF.000149	IC001L3FF
703448|80000027	EMIC001L3FF.000162	IC001L3FF
80000098	EMIC001L3FF.000196	IC001L3FF
80000109	EMIC001L3FF.000209	IC001L3FF
80000110	EMIC001L3FF.000222	IC001L3FF
NILE04827	EMIC001L3FF.000235	IC001L3FF
703448|80000027	EMIC001L3FF.000248	IC001L3FF
80000109	EMIC001L3FF.000282	IC001L3FF
80000110	EMIC001L3FF.000295	IC001L3FF
80000117	EMIC001L3FF.000308	IC001L3FF
703448|80000027	EMIC001L3FF.000321	IC001L3FF
703448|80000027	EMIC001L3FF.000334	IC001L3FF
80000098	EMIC001L3FF.000368	IC001L3FF
80000109	EMIC001L3FF.000381	IC001L3FF
80000110	EMIC001L3FF.000394	IC001L3FF
NILE06945	EMIC001L3FF.000407	IC001L3FF
703448|80000027	EMIC001L3FF.000420	IC001L3FF
NILE06948	EMIC001L3FF.000694	IC001L3FF
80000100	EMIC001L3FF.000454	IC001L3FF
NILE06946	EMIC001L3FF.000467	IC001L3FF
NILE06947	EMIC001L3FF.000480	IC001L3FF
703448|80000027	EMIC001L3FF.000493	IC001L3FF
80000314	EMIC001L2HW.000071	IC001L2HW
80000112	EMIC001L2HW.000084	IC001L2HW
NILE06951	EMIC001L2HW.000144	IC001L2HW
NILE06949	EMIC001L2HW.000045	IC001L2HW
690791|80000032	EMIC001L2HW.000058	IC001L2HW
80000116	EMIC001L2HW.000118	IC001L2HW
NILE06950	EMIC001L2HW.000131	IC001L2HW
NILE04860	EMIC001L2HW.000178	IC001L2HW
NILE04818	EMIC001L2HW.000212	IC001L2HW
80000116	EMIC001L2HW.000225	IC001L2HW
80000122	EMIC001L2HW.000259	IC001L2HW
80000122	EMIC001L2HW.000340	IC001L2HW
80000122	EMIC001L2HW.000353	IC001L2HW
701404|80000029	EMIC001L2HW.000366	IC001L2HW
80000122	EMIC001L2HW.000400	IC001L2HW
80000122	EMIC001L2HW.000413	IC001L2HW
701404|80000029	EMIC001L2HW.000426	IC001L2HW
80000098	EMIC001L2HW.000460	IC001L2HW
NILE06952	EMIC001L2HW.000473	IC001L2HW
80000122	EMIC001L2HW.000486	IC001L2HW
80000114	EMIC001L2HW.000601	IC001L2HW
NILE06953	EMIC001L2HW.000614	IC001L2HW
80000111	EMIC001L2HW.000708	IC001L2HW
80000001	EMIC001L2HW.000721	IC001L2HW
80000111	EMIC001L2HW.000755	IC001L2HW
80000297	EMIC001L2HW.000768	IC001L2HW
80000297	EMIC001L2HW.000781	IC001L2HW
80000112	EMIC001L2HW.000922	IC001L2HW
80000116	EMIC001L2HW.000935	IC001L2HW
80000122	EMIC001L2HW.000948	IC001L2HW
80000114	EMIC001L2HW.000961	IC001L2HW
80000111	EMIC001L2HW.000974	IC001L2HW
80000112	EMIC001L2HW.001217	IC001L2HW
NILE06955	EMIC001L2HW.001230	IC001L2HW
NILE06956	EMIC001L2HW.001243	IC001L2HW
80000112	EMIC001L2HW.001256	IC001L2HW
80000112	EMIC001L2HW.001269	IC001L2HW
690791|80000032	EMIC001L2HW.001282	IC001L2HW
NILE06957	EMIC001L2HW.001410	IC001L2HW
80000111	EMIC001L2HW.001423	IC001L2HW
80000116	EMIC001L31A.000251	IC001L31A
80000116	EMIC001L31A.000225	IC001L31A
80000112	EMIC001L31A.000298	IC001L31A
80000112	EMIC001L31A.000358	IC001L31A
701404|80000029	EMIC001L31K.000037	IC001L31K
80000122	EMIC001L31K.000277	IC001L31K
NILE04874	EMIC001L31K.000290	IC001L31K
NILE04875	EMIC001L31K.000316	IC001L31K
80000122	EMIC001L31K.000071	IC001L31K
NILE06959	EMIC001L31K.000084	IC001L31K
701404|80000029	EMIC001L31K.000097	IC001L31K
NILE06960	EMIC001L31K.000303	IC001L31K
80000122	EMIC001L31K.000238	IC001L31K
701404|80000029	EMIC001L31K.000251	IC001L31K
NILE04874	EMIC001L31K.000264	IC001L31K
NILE04875	EMIC001L31K.000329	IC001L31K
80000123	EMIC001L32C.000024	IC001L32C
703446|80000028	EMIC001L32C.000037	IC001L32C
80000123	EMIC001L32C.000071	IC001L32C
703446|80000028	EMIC001L32C.000097	IC001L32C
NILE06964	EMIC001L32C.000731	IC001L32C
NILE06961	EMIC001L32C.000178	IC001L32C
703448|80000027	EMIC001L32C.000379	IC001L32C
80000111	EMIC001L32C.000718	IC001L32C
80000297	EMIC001L32C.000413	IC001L32C
80000111	EMIC001L32C.000426	IC001L32C
703448|80000027	EMIC001L32C.000439	IC001L32C
30005015|80000125	EMIC001L32C.000452	IC001L32C
80000297	EMIC001L32C.000757	IC001L32C
80000111	EMIC001L32C.000486	IC001L32C
80000297	EMIC001L32C.000499	IC001L32C
703448|80000027	EMIC001L32C.000512	IC001L32C
NILE06963	EMIC001L32C.000525	IC001L32C
80000297	EMIC001L32C.000744	IC001L32C
80000123	EMIC001L32C.000619	IC001L32C
703446|80000028	EMIC001L32C.000632	IC001L32C
80000111	EMIC001L32C.000679	IC001L32C
703448|80000027	EMIC001L32C.000692	IC001L32C
NILE04815	EMIC001L32L.000024	IC001L32L
NILE06965	EMIC001L32L.000037	IC001L32L
80000111	EMIC001L32L.000071	IC001L32L
703448|80000027	EMIC001L32L.000084	IC001L32L
80000111	EMIC001L32L.000666	IC001L32L
80000111	EMIC001L32L.000118	IC001L32L
NILE06966	EMIC001L32L.000131	IC001L32L
703448|80000027	EMIC001L32L.000144	IC001L32L
80000111	EMIC001L32L.000225	IC001L32L
30005015|80000125	EMIC001L32L.000251	IC001L32L
NILE06967	EMIC001L32L.000285	IC001L32L
80000111	EMIC001L32L.000298	IC001L32L
80000297	EMIC001L32L.000311	IC001L32L
703448|80000027	EMIC001L32L.000324	IC001L32L
80000297	EMIC001L32L.000679	IC001L32L
80000111	EMIC001L32L.000358	IC001L32L
703448|80000027	EMIC001L32L.000371	IC001L32L
80000001	EMIC001L32L.000640	IC001L32L
80000111	EMIC001L32L.000653	IC001L32L
80000111	EMIC001L32V.000024	IC001L32V
80000111	EMIC001L32V.001016	IC001L32V
80000111	EMIC001L32V.001022	IC001L32V
80000111	EMIC001L32V.001028	IC001L32V
80000111	EMIC001L32V.001034	IC001L32V
80000111	EMIC001L32V.001040	IC001L32V
80000111	EMIC001L32V.001046	IC001L32V
80000111	EMIC001L32V.001052	IC001L32V
80000111	EMIC001L32V.001058	IC001L32V
80000111	EMIC001L32V.001064	IC001L32V
80000111	EMIC001L32V.001070	IC001L32V
80000111	EMIC001L32V.001076	IC001L32V
80000111	EMIC001L32V.001082	IC001L32V
80000111	EMIC001L32V.001088	IC001L32V
80000111	EMIC001L32V.001094	IC001L32V
80000111	EMIC001L32V.001100	IC001L32V
80000111	EMIC001L32V.001106	IC001L32V
80000111	EMIC001L32V.001112	IC001L32V
80000111	EMIC001L32V.001118	IC001L32V
80000001	EMIC001L32V.000037	IC001L32V
80000111	EMIC001L32V.000687	IC001L32V
NILE04815	EMIC001L32V.000071	IC001L32V
NILE04815	EMIC001L32V.001124	IC001L32V
NILE04815	EMIC001L32V.001130	IC001L32V
NILE04815	EMIC001L32V.001136	IC001L32V
NILE04815	EMIC001L32V.001142	IC001L32V
NILE04815	EMIC001L32V.001148	IC001L32V
NILE04815	EMIC001L32V.001154	IC001L32V
NILE04815	EMIC001L32V.001229	IC001L32V
80000297	EMIC001L32V.000118	IC001L32V
80000111	EMIC001L32V.000131	IC001L32V
80000098	EMIC001L32V.000144	IC001L32V
80000098	EMIC001L32V.001160	IC001L32V
NILE06785	EMIC001L32V.000178	IC001L32V
80000111	EMIC001L32V.000191	IC001L32V
NILE04824	EMIC001L32V.000225	IC001L32V
80000111	EMIC001L32V.000238	IC001L32V
NILE06786	EMIC001L32V.000272	IC001L32V
80000111	EMIC001L32V.000285	IC001L32V
80000001	EMIC001L32V.000298	IC001L32V
80000111	EMIC001L32V.000332	IC001L32V
80000001	EMIC001L32V.000345	IC001L32V
NILE04598	EMIC001L32V.000379	IC001L32V
80000111	EMIC001L32V.000392	IC001L32V
80000098	EMIC001L32V.000439	IC001L32V
80000111	EMIC001L32V.000452	IC001L32V
80000297	EMIC001L32V.000465	IC001L32V
80000111	EMIC001L32V.000593	IC001L32V
80000001	EMIC001L32V.000606	IC001L32V
80000001	EMIC001L32V.001223	IC001L32V
80000122	EMIC001L2BF.000024	IC001L2BF
80000122	EMIC001L2BF.000672	IC001L2BF
80000122	EMIC001L2BF.000678	IC001L2BF
80000122	EMIC001L2BF.000684	IC001L2BF
80000122	EMIC001L2BF.000690	IC001L2BF
NILE04816	EMIC001L2BF.000037	IC001L2BF
NILE04816	EMIC001L2BF.000720	IC001L2BF
80000122	EMIC001L2BF.000486	IC001L2BF
80000296	EMIC001L2BF.000071	IC001L2BF
80000294	EMIC001L2BF.000084	IC001L2BF
NILE04817	EMIC001L2BF.000097	IC001L2BF
NILE04817	EMIC001L2BF.000696	IC001L2BF
NILE04817	EMIC001L2BF.000702	IC001L2BF
NILE06791	EMIC001L2BF.000518	IC001L2BF
80000296	EMIC001L2BF.000531	IC001L2BF
80000122	EMIC001L2BF.000544	IC001L2BF
80000116	EMIC001L2BF.000131	IC001L2BF
80000116	EMIC001L2BF.000512	IC001L2BF
80000116	EMIC001L2BF.000499	IC001L2BF
NILE06788	EMIC001L2BF.000353	IC001L2BF
80000122	EMIC001L2BF.000366	IC001L2BF
NILE06789	EMIC001L2BF.000379	IC001L2BF
80000122	EMIC001L2BF.000413	IC001L2BF
NILE06790	EMIC001L2BF.000426	IC001L2BF
80000122	EMIC001L3MS.000024	IC001L3MS
80000122	EMIC001L3MS.000364	IC001L3MS
80000122	EMIC001L3MS.000370	IC001L3MS
80000122	EMIC001L3MS.000376	IC001L3MS
80000122	EMIC001L3MS.000382	IC001L3MS
80000122	EMIC001L3MS.000388	IC001L3MS
80000122	EMIC001L3MS.000037	IC001L3MS
NILE04816	EMIC001L3MS.000050	IC001L3MS
80000122	EMIC001L3MS.000084	IC001L3MS
80000122	EMIC001L3MS.000097	IC001L3MS
NILE04816	EMIC001L3MS.000110	IC001L3MS
80000116	EMIC001L3MS.000238	IC001L3MS
80000116	EMIC001L3MS.000358	IC001L3MS
80000116	EMIC001L3MS.000251	IC001L3MS
80000116	EMIC001L3MS.000332	IC001L3MS
80000116	EMIC001L3MS.000345	IC001L3MS
NILE04819	EMIC0015SDO.000097	IC0015SDO
NILE06793	EMIC0015SDO.000144	IC0015SDO
NILE04819	EMIC0015SDO.000468	IC0015SDO
NILE04819	EMIC0015SDO.000515	IC0015SDO
NILE04819	EMIC0015SDO.000562	IC0015SDO
NILE04820	EMIC0015SDO.000609	IC0015SDO
NILE04820	EMIC0015SDO.000656	IC0015SDO
NILE04820	EMIC0015SDO.000703	IC0015SDO
80000085	EMIC0015SDO.000750	IC0015SDO
80000085	EMIC0015SDO.000797	IC0015SDO
80000085	EMIC0015SDO.000844	IC0015SDO
NILE04821	EMIC0015SDV.000210	IC0015SDV
NILE04821	EMIC0015SDV.002046	IC0015SDV
NILE04821	EMIC0015SDV.002020	IC0015SDV
NILE04821	EMIC0015SDV.001981	IC0015SDV
NILE04821	EMIC0015SDV.001955	IC0015SDV
NILE04822	EMIC0015SDV.000618	IC0015SDV
80000111	EMIC0015SDV.000631	IC0015SDV
80000065	EMIC0015SDV.001481	IC0015SDV
80000123	EMIC0015SDV.001494	IC0015SDV
80000144	EMIC0015SDV.001570	IC0015SDV
80000115	EMIC0015SDV.001583	IC0015SDV
NILE04823	EMIC0015SDV.001635	IC0015SDV
80000115	EMIC0015SDV.001648	IC0015SDV
80000065	EMIC0015SDV.001700	IC0015SDV
80000144	EMIC0015SDV.001713	IC0015SDV
NILE04821	EMIC0015SDV.001929	IC0015SDV
80000144	EMIC0015SDV.002414	IC0015SDV
NILE04824	EMIC0015SDV.002427	IC0015SDV
690791|80000032	EMIC0016368.000071	IC0016368
80000120	EMIC0016368.000084	IC0016368
NILE06807	EMIC0016368.000272	IC0016368
80000120	EMIC0016368.000285	IC0016368
698740|80000036	EMIC0016368.000319	IC0016368
NILE06808	EMIC0016368.000332	IC0016368
80000065	EMIC0016368.000750	IC0016368
NILE04828	EMIC0016368.000763	IC0016368
NILE04831	EMIC0016368.001134	IC0016368
80000123	EMIC0016368.001147	IC0016368
NILE04832	EMIC0016368.001181	IC0016368
80000119	EMIC0016368.001194	IC0016368
NILE04876	EMIC0016368.001309	IC0016368
80000123	EMIC0016368.001322	IC0016368
NILE06816	EMIC0016368.001356	IC0016368
80000123	EMIC0016368.001369	IC0016368
687699	EMIC0016368.001484	IC0016368
80000115	EMIC0016368.001497	IC0016368
NILE06819	EMIC0016368.001711	IC0016368
80000111	EMIC0016368.001724	IC0016368
80000067	EMIC0016368.001805	IC0016368
80000111	EMIC0016368.001818	IC0016368
NILE06822	EMIC0016368.002006	IC0016368
NILE04833	EMIC0016368.002019	IC0016368
NILE04840	EMIC0016445.000170	IC0016445
80000117	EMIC0016445.000183	IC0016445
30004989|80000118	EMIC0016445.000217	IC0016445
80000117	EMIC0016445.000230	IC0016445
80000068	EMIC0016445.000277	IC0016445
80000068	EMIC0016445.000324	IC0016445
NILE06824	EMIC0016445.000358	IC0016445
80000117	EMIC0016445.000371	IC0016445
80000068	EMIC0016445.000418	IC0016445
80000068	EMIC0016445.000465	IC0016445
NILE04822	EMIC0016445.000619	IC0016445
80000113	EMIC0016445.000632	IC0016445
80000065	EMIC0016445.000666	IC0016445
80000113	EMIC0016445.000679	IC0016445
80000304	EMIC0016445.000713	IC0016445
80000113	EMIC0016445.000726	IC0016445
80000068	EMIC0016445.000773	IC0016445
80000068	EMIC0016445.000820	IC0016445
80000068	EMIC0016445.000867	IC0016445
80000068	EMIC0016445.000914	IC0016445
80000115	EMIC0016445.001029	IC0016445
NILE06825	EMIC0016445.001042	IC0016445
80000065	EMIC0016445.001076	IC0016445
80000115	EMIC0016445.001089	IC0016445
NILE04823	EMIC0016445.001123	IC0016445
80000115	EMIC0016445.001136	IC0016445
80000065	EMIC0016445.001316	IC0016445
80000111	EMIC0016445.001329	IC0016445
80000115	EMIC0016445.001363	IC0016445
80000111	EMIC0016445.001376	IC0016445
80000065	EMIC0016445.001577	IC0016445
80000123	EMIC0016445.001590	IC0016445
80000115	EMIC0016445.001624	IC0016445
80000123	EMIC0016445.001637	IC0016445
80000068	EMIC0016445.001718	IC0016445
80000068	EMIC0016445.001765	IC0016445
80000068	EMIC0016445.001812	IC0016445
80000068	EMIC0016445.001859	IC0016445
80000068	EMIC0016445.001906	IC0016445
80000068	EMIC0016445.001953	IC0016445
80000068	EMIC0016445.002000	IC0016445
80000068	EMIC0016445.002047	IC0016445
80000068	EMIC0016445.002094	IC0016445
80000068	EMIC0016445.002141	IC0016445
80000068	EMIC0016445.002188	IC0016445
80000068	EMIC0016445.002235	IC0016445
80000358	EMIC0016445.002342	IC0016445
NILE06828	EMIC0016445.002355	IC0016445
80000068	EMIC0016445.002483	IC0016445
80000103	EMIC0016445.002496	IC0016445
80000103	EMIC0016445.002976	IC0016445
80000068	EMIC0016445.002530	IC0016445
80000068	EMIC0016445.002543	IC0016445
690791|80000032	EMIC0016445.002577	IC0016445
NILE04835	EMIC0016445.002590	IC0016445
80000305	EMIC0016445.002718	IC0016445
80000068	EMIC0016445.002731	IC0016445
80000063	EMIC0016445.002932	IC0016445
NILE06829	EMIC0016445.002945	IC0016445
NILE06831	EMIC001630M.000139	IC001630M
80000116	EMIC001630M.000152	IC001630M
80000065	EMIC001630M.000233	IC001630M
80000123	EMIC001630M.000246	IC001630M
701404|80000029	EMIC001630M.000327	IC001630M
80000122	EMIC001630M.000340	IC001630M
NILE06833	EMIC001630M.000421	IC001630M
80000114	EMIC001630M.000434	IC001630M
80000103	EMIC001630M.000515	IC001630M
80000115	EMIC001630M.000528	IC001630M
687700	EMIC001630M.000562	IC001630M
80000115	EMIC001630M.000575	IC001630M
80000103	EMIC001630M.000690	IC001630M
80000111	EMIC001630M.000703	IC001630M
80000065	EMIC001630M.000737	IC001630M
80000111	EMIC001630M.000750	IC001630M
80000063	EMIC001630M.000844	IC001630M
80000063	EMIC001630M.000938	IC001630M
80000063	EMIC001630M.001019	IC001630M
80000117	EMIC001664M.000071	IC001664M
80000124	EMIC001664M.000264	IC001664M
NILE04191	EMIC001664M.000277	IC001664M
80000121	EMIC001664M.000392	IC001664M
80000113	EMIC001664M.000439	IC001664M
80000117	EMIC00163VF.000024	IC00163VF
690791|80000032	EMIC00163VF.000037	IC00163VF
NILE06836	EMIC00163VF.000071	IC00163VF
80000117	EMIC00163VF.000084	IC00163VF
NILE06838	EMIC00163VF.000238	IC00163VF
80000117	EMIC00163VF.000251	IC00163VF
80000304	EMIC00163VF.000285	IC00163VF
80000117	EMIC00163VF.000298	IC00163VF
690791|80000032	EMIC00163VF.000763	IC00163VF
80000117	EMIC00163VF.000776	IC00163VF
2017370|80000055	EMIC00163VF.000810	IC00163VF
80000117	EMIC00163VF.000823	IC00163VF
NILE06843	EMIC00163VF.000857	IC00163VF
80000117	EMIC00163VF.000870	IC00163VF
80000068	EMIC00163VF.000964	IC00163VF
80000068	EMIC00163VF.001058	IC00163VF
30003842|80000143	EMIC00163VF.001259	IC00163VF
NILE06845	EMIC00163VF.001353	IC00163VF
80000109	EMIC00163VF.001656	IC00163VF
80000110	EMIC00163VF.001703	IC00163VF
NILE04910	EMIC00163VF.001737	IC00163VF
80000117	EMIC00163VF.001750	IC00163VF
80000065	EMIC00164QG.000092	IC00164QG
80000119	EMIC00164QG.000105	IC00164QG
80000065	EMIC00164QG.000045	IC00164QG
80000123	EMIC00164QG.000058	IC00164QG
NILE04831	EMIC00164QG.000246	IC00164QG
80000123	EMIC00164QG.000259	IC00164QG
NILE04832	EMIC00164QG.000293	IC00164QG
NILE04831	EMIC00164QG.000306	IC00164QG
80000065	EMIC00164QG.000374	IC00164QG
80000115	EMIC00164QG.000387	IC00164QG
687699	EMIC00164QG.000421	IC00164QG
80000115	EMIC00164QG.000434	IC00164QG
80000065	EMIC0016351.000118	IC0016351
80000113	EMIC0016351.000131	IC0016351
80000075	EMIC0016351.000486	IC0016351
80000075	EMIC0016351.000533	IC0016351
NILE06854	EMIC00164D6.000272	IC00164D6
NILE06855	EMIC00164D6.000285	IC00164D6
80000117	EMIC00164D6.000413	IC00164D6
NILE04840	EMIC00164D6.000426	IC00164D6
80000303	EMIC00164D6.000460	IC00164D6
80000117	EMIC00164D6.000473	IC00164D6
80000121	EMIC00164D6.000622	IC00164D6
NILE04840	EMIC00164D6.000635	IC00164D6
80000121	EMIC00164D6.000669	IC00164D6
NILE04841	EMIC00164D6.000682	IC00164D6
80000063	EMIC00164D6.000998	IC00164D6
NILE06858	EMIC00164D6.001011	IC00164D6
80000063	EMIC00164D6.001079	IC00164D6
NILE06859	EMIC00164D6.001092	IC00164D6
690791|80000032	EMIC00164D6.001207	IC00164D6
80000144	EMIC00164D6.001220	IC00164D6
6252001|80000038	EMIC00164D6.001254	IC00164D6
80000063	EMIC00164D6.001267	IC00164D6
30003842|80000143	EMIC00164D6.001314	IC00164D6
NILE06860	EMIC00164D6.001361	IC00164D6
6695072|80000034	EMIC00164D6.001395	IC00164D6
690791|80000032	EMIC00164D6.001408	IC00164D6
NILE06861	EMIC00164D6.001455	IC00164D6
NILE04840	EMIC00164D6.002032	IC00164D6
NILE04842	EMIC00164D6.002045	IC00164D6
NILE04843	EMIC00164D6.002079	IC00164D6
NILE06862	EMIC00164D6.002092	IC00164D6
NILE04843	EMIC00164D6.002126	IC00164D6
NILE04841	EMIC00164D6.002139	IC00164D6
NILE04843	EMIC00164D6.002220	IC00164D6
80000303	EMIC00164D6.002233	IC00164D6
NILE06863	EMIC00164D6.002314	IC00164D6
NILE06864	EMIC00164D6.002327	IC00164D6
NILE04844	EMIC00164GC.000144	IC00164GC
80000111	EMIC00164GC.000157	IC00164GC
NILE04845	EMIC00164GC.000191	IC00164GC
80000111	EMIC00164GC.000204	IC00164GC
80000065	EMIC00164GC.000238	IC00164GC
NILE04845	EMIC00164GC.000251	IC00164GC
NILE04846	EMIC00164GC.000285	IC00164GC
80000001	EMIC00164GC.000298	IC00164GC
703448|80000027	EMIC00164GC.000332	IC00164GC
NILE04846	EMIC00164GC.000345	IC00164GC
NILE04847	EMIC00164GC.000426	IC00164GC
80000111	EMIC00164GC.000439	IC00164GC
NILE04844	EMIC00164Q9.000131	IC00164Q9
80000111	EMIC00164Q9.000144	IC00164Q9
NILE04848	EMIC00164Q9.000178	IC00164Q9
80000111	EMIC00164Q9.000191	IC00164Q9
80000065	EMIC00164Q9.000225	IC00164Q9
NILE04848	EMIC00164Q9.000238	IC00164Q9
703448|80000027	EMIC00164Q9.000272	IC00164Q9
80000001	EMIC00164Q9.000285	IC00164Q9
80000111	EMIC00164Q9.000366	IC00164Q9
NILE04847	EMIC00164Q9.000379	IC00164Q9
30004989|80000118	EMIC0015MXG.000204	IC0015MXG
30004989|80000118	EMIC0015MXG.000251	IC0015MXG
NILE04849	EMIC0015MXG.000413	IC0015MXG
NILE04849	EMIC0015MXG.000460	IC0015MXG
NILE06868	EMIC0015MXG.000528	IC0015MXG
80000117	EMIC0015MXG.000541	IC0015MXG
80000065	EMIC0015MXG.000575	IC0015MXG
80000113	EMIC0015MXG.000588	IC0015MXG
80000302	EMIC0015MXG.000643	IC0015MXG
NILE06869	EMIC0015MXG.000656	IC0015MXG
80000065	EMIC0015MXG.000763	IC0015MXG
NILE04850	EMIC0015MXG.000776	IC0015MXG
703448|80000027	EMIC0015MVH.000084	IC0015MVH
80000002	EMIC0015MVH.000097	IC0015MVH
80000113	EMIC0015MVH.000131	IC0015MVH
80000302	EMIC0015MVH.000144	IC0015MVH
NILE06871	EMIC0015MVH.000285	IC0015MVH
80000063	EMIC0015MVH.000298	IC0015MVH
NILE06872	EMIC0015MVH.000332	IC0015MVH
80000065	EMIC0015MVH.000345	IC0015MVH
80000113	EMIC0015MVH.000499	IC0015MVH
80000063	EMIC0015MVH.000734	IC0015MVH
80000302	EMIC0015MVH.000747	IC0015MVH
80000302	EMIC0015MVH.000794	IC0015MVH
NILE06874	EMIC0015MVH.001397	IC0015MVH
80000113	EMIC0015MVH.001645	IC0015MVH
80000065	EMIC0015MVH.001658	IC0015MVH
NILE04853	EMIC0015MVH.001692	IC0015MVH
80000065	EMIC0015MVH.001705	IC0015MVH
80000116	EMIC0015MVH.002303	IC0015MVH
NILE04818	EMIC0015MVH.002316	IC0015MVH
80000123	EMIC0015MVH.002410	IC0015MVH
80000065	EMIC0015MVH.002423	IC0015MVH
80000122	EMIC0015MVH.002736	IC0015MVH
701404|80000029	EMIC0015MVH.002749	IC0015MVH
80000114	EMIC0015MVH.002997	IC0015MVH
NILE06877	EMIC0015MVH.003010	IC0015MVH
80000065	EMIC0015MVH.003506	IC0015MVH
80000111	EMIC0015MVH.003519	IC0015MVH
NILE04855	EMIC0015XM9.000118	IC0015XM9
NILE06881	EMIC0015XM9.000131	IC0015XM9
NILE04840	EMIC0015XM9.000280	IC0015XM9
80000121	EMIC0015XM9.000293	IC0015XM9
690791|80000032	EMIC0015XM9.000374	IC0015XM9
NILE04855	EMIC0015XM9.000387	IC0015XM9
80000117	EMIC0015XM9.000421	IC0015XM9
NILE04856	EMIC0015XM9.000434	IC0015XM9
NILE06882	EMIC0015XM9.000468	IC0015XM9
80000117	EMIC0015XM9.000481	IC0015XM9
80000117	EMIC0015XM9.000515	IC0015XM9
NILE04856	EMIC0015XM9.000528	IC0015XM9
NILE04910	EMIC0015XM9.000562	IC0015XM9
80000117	EMIC0015XM9.000575	IC0015XM9
NILE06887	EMIC0015XM9.001006	IC0015XM9
80000113	EMIC0015XM9.001019	IC0015XM9
80000065	EMIC0015YJY.000071	IC0015YJY
80000115	EMIC0015YJY.000084	IC0015YJY
80000115	EMIC0015YJY.000118	IC0015YJY
NILE06743	EMIC0015YJY.000144	IC0015YJY
80000065	EMIC0015YJY.000225	IC0015YJY
80000115	EMIC0015YJY.000238	IC0015YJY
80000065	EMIC0015YKZ.000071	IC0015YKZ
80000113	EMIC0015YKZ.000084	IC0015YKZ
80000156	EMIC0015YKZ.000178	IC0015YKZ
